time,Lat,Lon,Pressure,QCLS_CO,GEOS_CO,CO_bbGlobal,CO_bbNAm,CO_bbSAm,CO_bbAfrica,CO_bbEuras,CO_nbGlobal,CO_nbAsia,CO_nbNam,CO_nbEuro
37910.0,-53.0647,-70.8470,834.775,63.4842,54.4238,7.10934,0.127403,1.79722,3.44625,0.0807199,47.3144,3.32181,0.785418,0.542531
37920.0,-53.0595,-70.8283,826.379,63.2384,54.5494,7.16932,0.127559,1.82197,3.47971,0.0823935,47.3779,3.34261,0.790157,0.544200
37930.0,-53.0541,-70.8097,817.697,63.1381,54.6551,7.22312,0.127421,1.84016,3.51299,0.0869374,47.4357,3.36268,0.793053,0.546017
37940.0,-53.0485,-70.7911,808.692,62.8849,54.7396,7.27024,0.126855,1.85363,3.54440,0.0935363,47.4855,3.38078,0.794166,0.547936
37950.0,-53.0428,-70.7721,799.965,62.2265,54.8046,7.30848,0.125875,1.86463,3.56854,0.0988637,47.5236,3.39489,0.794530,0.549448
37960.0,-53.0371,-70.7530,791.481,62.0195,54.8588,7.33847,0.124647,1.87452,3.58328,0.100522,47.5509,3.40499,0.795087,0.550225
37970.0,-53.0313,-70.7335,783.136,61.6624,54.9083,7.36308,0.123891,1.88291,3.59480,0.0995724,47.5711,3.41289,0.795956,0.550627
37980.0,-53.0255,-70.7138,775.424,61.2795,54.9547,7.38487,0.124366,1.88948,3.61109,0.0980853,47.5873,3.42036,0.797065,0.551159
37990.0,-53.0196,-70.6939,767.117,60.4426,55.0117,7.41263,0.126686,1.89616,3.64433,0.0974898,47.6074,3.43102,0.798717,0.552338
38000.0,-53.0138,-70.6740,758.303,60.4201,55.0900,7.45531,0.130126,1.90438,3.69887,0.0979863,47.6369,3.44705,0.801130,0.554228
38010.0,-53.0080,-70.6536,750.646,60.1265,55.1824,7.51161,0.132590,1.91375,3.76000,0.0988431,47.6732,3.46591,0.803834,0.556252
38020.0,-53.0021,-70.6332,742.664,60.1468,55.3083,7.59532,0.133534,1.92658,3.83148,0.0996490,47.7243,3.49051,0.807289,0.558486
38030.0,-52.9962,-70.6126,733.825,59.9202,55.4660,7.70269,0.133058,1.94165,3.90737,0.100120,47.7859,3.52015,0.811682,0.560800
38040.0,-52.9902,-70.5922,724.531,59.8221,55.6207,7.80256,0.132026,1.95667,3.97527,0.0998536,47.8402,3.54952,0.816273,0.562975
38050.0,-52.9842,-70.5718,715.507,59.0895,55.7337,7.86938,0.131485,1.96994,4.02222,0.0987379,47.8713,3.57259,0.819928,0.564530
38060.0,-52.9783,-70.5512,706.832,58.5899,55.8042,7.91020,0.131321,1.98217,4.04953,0.0974148,47.8842,3.58877,0.822387,0.565444
38070.0,-52.9725,-70.5306,698.266,58.2582,55.8424,7.93563,0.131201,1.99389,4.06320,0.0965571,47.8878,3.59942,0.823847,0.565968
38080.0,-52.9665,-70.5100,690.347,58.7134,55.8563,7.95014,0.130948,2.00384,4.06807,0.0965596,47.8881,3.60536,0.824553,0.566332
38090.0,-52.9605,-70.4893,684.128,58.4706,55.8551,7.95584,0.130669,2.01078,4.06765,0.0970241,47.8861,3.60774,0.824763,0.566567
38100.0,-52.9545,-70.4682,678.380,58.1490,55.8478,7.95750,0.130376,2.01629,4.06515,0.0977255,47.8828,3.60890,0.824844,0.566801
38110.0,-52.9483,-70.4469,673.471,58.3437,55.8371,7.95609,0.130117,2.02017,4.06155,0.0984702,47.8784,3.60916,0.824844,0.567002
38120.0,-52.9420,-70.4253,668.580,59.1955,55.8251,7.95320,0.129866,2.02318,4.05763,0.0992912,47.8729,3.60935,0.824888,0.567241
38130.0,-52.9356,-70.4035,663.602,59.7899,55.8124,7.94947,0.129637,2.02539,4.05380,0.100152,47.8664,3.60969,0.825009,0.567520
38140.0,-52.9291,-70.3814,658.665,-99999.0,55.7995,7.94551,0.129451,2.02680,4.05040,0.100974,47.8586,3.61024,0.825198,0.567810
38150.0,-52.9226,-70.3588,654.931,-99999.0,55.7866,7.94108,0.129349,2.02716,4.04699,0.101538,47.8504,3.61016,0.825277,0.567961
38160.0,-52.9160,-70.3360,651.337,-99999.0,55.7735,7.93692,0.129290,2.02708,4.04386,0.102005,47.8412,3.61012,0.825364,0.568070
38170.0,-52.9092,-70.3126,647.960,-99999.0,55.7598,7.93306,0.129278,2.02663,4.04084,0.102356,47.8312,3.60996,0.825422,0.568112
38180.0,-52.9022,-70.2891,644.871,-99999.0,55.7452,7.92914,0.129302,2.02584,4.03715,0.102392,47.8201,3.60862,0.825268,0.567961
38190.0,-52.8951,-70.2648,642.031,-99999.0,55.7309,7.92549,0.129352,2.02501,4.03391,0.102322,47.8090,3.60714,0.825096,0.567776
38200.0,-52.8879,-70.2402,639.131,-99999.0,55.7171,7.92252,0.129428,2.02424,4.03145,0.102186,47.7977,3.60586,0.824968,0.567600
38210.0,-52.8805,-70.2150,636.563,-99999.0,55.7035,7.91925,0.129514,2.02335,4.02907,0.101987,47.7866,3.60432,0.824809,0.567403
38220.0,-52.8731,-70.1896,632.722,-99999.0,55.6907,7.91930,0.129672,2.02304,4.02944,0.101787,47.7734,3.60443,0.824924,0.567346
38230.0,-52.8655,-70.1637,627.801,-99999.0,55.6783,7.92252,0.129915,2.02327,4.03244,0.101585,47.7576,3.60607,0.825280,0.567419
38240.0,-52.8579,-70.1380,622.497,-99999.0,55.6651,7.92718,0.130212,2.02376,4.03665,0.101400,47.7395,3.60842,0.825728,0.567559
38250.0,-52.8503,-70.1118,617.235,-99999.0,55.6502,7.93171,0.130524,2.02427,4.04084,0.101268,47.7195,3.61081,0.826149,0.567720
38260.0,-52.8426,-70.0858,610.602,-99999.0,55.6307,7.93926,0.130913,2.02556,4.04690,0.101265,47.6922,3.61476,0.826734,0.568009
38270.0,-52.8349,-70.0597,603.113,-99999.0,55.6022,7.94743,0.131296,2.02745,4.05269,0.101411,47.6560,3.61907,0.827255,0.568319
38280.0,-52.8273,-70.0335,596.351,-99999.0,55.5665,7.95222,0.131542,2.02919,4.05543,0.101629,47.6164,3.62174,0.827439,0.568496
38290.0,-52.8197,-70.0074,589.611,-99999.0,55.5236,7.95632,0.131675,2.03137,4.05698,0.101884,47.5717,3.62375,0.827431,0.568600
38300.0,-52.8120,-69.9813,582.799,61.8344,55.4793,7.96331,0.131707,2.03456,4.05933,0.102100,47.5238,3.62565,0.827264,0.568572
38310.0,-52.8043,-69.9552,576.438,62.3172,55.4410,7.97314,0.131663,2.03855,4.06328,0.102273,47.4792,3.62782,0.827182,0.568596
38320.0,-52.7965,-69.9291,570.214,62.8133,55.4098,7.98661,0.131572,2.04343,4.06955,0.102442,47.4383,3.63077,0.827313,0.568765
38330.0,-52.7887,-69.9031,563.994,62.7350,55.3882,8.00458,0.131451,2.04922,4.07874,0.102627,47.4027,3.63470,0.827696,0.569094
38340.0,-52.7810,-69.8770,557.906,62.3423,55.3790,8.02672,0.131319,2.05560,4.09081,0.102847,47.3753,3.63947,0.828314,0.569561
38350.0,-52.7732,-69.8510,551.952,62.2376,55.3836,8.05259,0.131193,2.06224,4.10569,0.103122,47.3579,3.64490,0.829123,0.570133
38360.0,-52.7655,-69.8249,546.113,61.8867,55.4026,8.08138,0.131085,2.06879,4.12306,0.103474,47.3515,3.65065,0.830055,0.570763
38370.0,-52.7578,-69.7989,540.293,61.5994,55.4336,8.11227,0.130998,2.07506,4.14257,0.103899,47.3551,3.65643,0.831043,0.571416
38380.0,-52.7501,-69.7730,534.467,61.1162,55.4733,8.14423,0.130931,2.08093,4.16366,0.104379,47.3670,3.66197,0.832038,0.572066
38390.0,-52.7423,-69.7470,528.828,60.0517,55.5217,8.17708,0.130907,2.08651,4.18672,0.104857,47.3874,3.66721,0.833047,0.572731
38400.0,-52.7345,-69.7213,523.311,60.0492,55.5732,8.20987,0.130901,2.09171,4.21108,0.105356,47.4116,3.67260,0.834060,0.573411
38410.0,-52.7268,-69.6954,517.895,60.8415,55.6256,8.24237,0.130908,2.09657,4.23657,0.105857,47.4378,3.67820,0.835086,0.574115
38420.0,-52.7192,-69.6696,513.520,60.3135,55.6691,8.26975,0.130932,2.10038,4.25945,0.106260,47.4593,3.68376,0.836039,0.574784
38430.0,-52.7115,-69.6435,510.309,60.5660,55.7007,8.28999,0.130967,2.10318,4.27706,0.106549,47.4741,3.68860,0.836837,0.575349
38440.0,-52.7036,-69.6174,507.064,59.2583,55.7317,8.30981,0.131013,2.10586,4.29488,0.106830,47.4880,3.69356,0.837669,0.575938
38450.0,-52.6957,-69.5911,503.772,59.6368,55.7623,8.32957,0.131072,2.10850,4.31315,0.107101,47.5008,3.69873,0.838557,0.576570
38460.0,-52.6877,-69.5647,501.036,60.3114,55.7868,8.34603,0.131139,2.11079,4.32860,0.107317,47.5101,3.70350,0.839383,0.577157
38470.0,-52.6796,-69.5380,498.709,60.1640,55.8068,8.36020,0.131212,2.11286,4.34197,0.107494,47.5167,3.70795,0.840165,0.577713
38480.0,-52.6715,-69.5111,496.158,59.9580,55.8289,8.37599,0.131298,2.11513,4.35699,0.107683,47.5233,3.71288,0.841058,0.578350
38490.0,-52.6633,-69.4841,493.554,60.2340,55.8516,8.39253,0.131395,2.11749,4.37276,0.107873,47.5294,3.71810,0.842023,0.579040
38500.0,-52.6551,-69.4568,491.251,60.1204,55.8714,8.40755,0.131496,2.11970,4.38700,0.108041,47.5339,3.72306,0.842951,0.579704
38510.0,-52.6468,-69.4292,489.506,60.5781,55.8856,8.41917,0.131592,2.12156,4.39785,0.108168,47.5362,3.72725,0.843742,0.580270
38520.0,-52.6384,-69.4015,487.472,60.8992,55.9032,8.43308,0.131698,2.12367,4.41085,0.108318,47.5392,3.73199,0.844654,0.580926
38530.0,-52.6299,-69.3735,485.290,61.0631,55.9228,8.44837,0.131810,2.12591,4.42510,0.108475,47.5426,3.73706,0.845634,0.581633
38540.0,-52.6213,-69.3453,483.224,60.8994,55.9410,8.46283,0.131869,2.12794,4.43850,0.108501,47.5476,3.74150,0.846438,0.582222
38550.0,-52.6127,-69.3170,481.277,60.4638,55.9575,8.47655,0.131926,2.12985,4.45115,0.108535,47.5524,3.74582,0.847200,0.582783
38560.0,-52.6041,-69.2885,478.785,59.7393,55.9795,8.49419,0.131995,2.13211,4.46764,0.108632,47.5592,3.75119,0.848143,0.583481
38570.0,-52.5954,-69.2599,476.106,59.6684,56.0032,8.51318,0.132068,2.13444,4.48547,0.108768,47.5670,3.75693,0.849146,0.584226
38580.0,-52.5866,-69.2311,473.683,59.9734,56.0237,8.53030,0.132136,2.13651,4.50148,0.108904,47.5742,3.76220,0.850057,0.584906
38590.0,-52.5779,-69.2022,471.277,59.6438,56.0438,8.54719,0.132204,2.13848,4.51732,0.109061,47.5815,3.76741,0.850957,0.585578
38600.0,-52.5690,-69.1732,468.587,58.7512,56.0667,8.56589,0.132277,2.14052,4.53501,0.109268,47.5901,3.77305,0.851946,0.586318
38610.0,-52.5601,-69.1441,465.365,59.3506,56.0950,8.58797,0.132363,2.14273,4.55612,0.109551,47.6004,3.77951,0.853102,0.587186
38620.0,-52.5511,-69.1149,462.188,58.8637,56.1225,8.60926,0.132445,2.14473,4.57656,0.109852,47.6106,3.78572,0.854228,0.588032
38630.0,-52.5421,-69.0857,458.595,59.1253,56.1537,8.63266,0.132535,2.14672,4.59922,0.110216,47.6218,3.79243,0.855465,0.588965
38640.0,-52.5331,-69.0565,454.491,59.1407,56.1893,8.65780,0.132633,2.14848,4.62406,0.110646,47.6333,3.79945,0.856766,0.589961
38650.0,-52.5241,-69.0271,450.329,59.1128,56.2244,8.68019,0.132724,2.14936,4.64726,0.111066,47.6418,3.80533,0.857810,0.590806
38660.0,-52.5151,-68.9978,446.373,58.6117,56.2553,8.70088,0.132813,2.15008,4.66851,0.111436,47.6482,3.81118,0.858764,0.591599
38670.0,-52.5061,-68.9685,442.484,58.8473,56.2838,8.72100,0.132907,2.15079,4.68889,0.111778,47.6531,3.81733,0.859705,0.592390
38680.0,-52.4971,-68.9392,438.521,58.7835,56.3114,8.74120,0.133007,2.15160,4.70911,0.112124,47.6569,3.82408,0.860673,0.593210
38690.0,-52.4880,-68.9099,434.305,59.5128,56.3393,8.76183,0.133113,2.15258,4.72972,0.112509,47.6597,3.83177,0.861713,0.594096
38700.0,-52.4790,-68.8807,429.994,60.3794,56.3670,8.78292,0.133223,2.15387,4.75049,0.112896,47.6620,3.84014,0.862871,0.595060
38710.0,-52.4699,-68.8516,425.730,60.5097,56.3939,8.80386,0.133335,2.15543,4.77082,0.113282,47.6639,3.84884,0.864109,0.596066
38720.0,-52.4608,-68.8225,421.563,60.9943,56.4202,8.82446,0.133445,2.15724,4.79054,0.113668,47.6656,3.85768,0.865404,0.597095
38730.0,-52.4518,-68.7935,417.428,59.0675,56.4465,8.84504,0.133554,2.15931,4.80998,0.114061,47.6673,3.86666,0.866756,0.598145
38740.0,-52.4428,-68.7645,413.275,59.1396,56.4730,8.86574,0.133663,2.16163,4.82928,0.114466,47.6693,3.87572,0.868155,0.599207
38750.0,-52.4338,-68.7356,409.283,58.8777,56.4983,8.88566,0.133767,2.16395,4.84764,0.114944,47.6714,3.88429,0.869469,0.600237
38760.0,-52.4248,-68.7068,405.601,59.0982,56.5215,8.90431,0.133869,2.16619,4.86451,0.115481,47.6734,3.89212,0.870623,0.601212
38770.0,-52.4158,-68.6779,402.298,59.5894,56.5424,8.92117,0.133967,2.16831,4.87949,0.115977,47.6754,3.89909,0.871636,0.602097
38780.0,-52.4068,-68.6490,399.126,59.8276,56.5622,8.93709,0.134064,2.17038,4.89346,0.116438,47.6775,3.90557,0.872573,0.602933
38790.0,-52.3978,-68.6203,395.694,59.6089,56.5827,8.95331,0.134166,2.17250,4.90757,0.116879,47.6802,3.91202,0.873519,0.603776
38800.0,-52.3887,-68.5914,392.370,59.4308,56.6015,8.96811,0.134263,2.17441,4.92035,0.117266,47.6829,3.91782,0.874375,0.604551
38810.0,-52.3797,-68.5627,389.184,59.3064,56.6184,8.98128,0.134353,2.17605,4.93166,0.117594,47.6856,3.92293,0.875135,0.605250
38820.0,-52.3707,-68.5340,385.963,59.2958,56.6339,8.99327,0.134438,2.17745,4.94195,0.117871,47.6882,3.92755,0.875830,0.605895
38830.0,-52.3616,-68.5053,382.724,59.7997,56.6475,9.00385,0.134516,2.17858,4.95105,0.118096,47.6906,3.93159,0.876446,0.606474
38840.0,-52.3526,-68.4767,379.478,60.0690,56.6590,9.01289,0.134585,2.17940,4.95887,0.118270,47.6926,3.93503,0.876972,0.606983
38850.0,-52.3436,-68.4480,376.584,60.4088,56.6674,9.01974,0.134641,2.17985,4.96483,0.118392,47.6938,3.93769,0.877371,0.607402
38860.0,-52.3346,-68.4193,374.348,60.3781,56.6756,9.02555,0.134669,2.18032,4.97007,0.118445,47.6955,3.93977,0.877733,0.607688
38870.0,-52.3255,-68.3905,372.192,61.5130,56.6846,9.03140,0.134683,2.18086,4.97553,0.118470,47.6978,3.94171,0.878089,0.607914
38880.0,-52.3164,-68.3618,370.086,61.1623,56.6928,9.03676,0.134693,2.18127,4.98064,0.118490,47.6997,3.94345,0.878388,0.608114
38890.0,-52.3072,-68.3330,367.948,60.9831,56.7004,9.04175,0.134701,2.18157,4.98554,0.118506,47.7015,3.94502,0.878637,0.608290
38900.0,-52.2980,-68.3042,366.273,61.1272,56.7068,9.04597,0.134706,2.18178,4.98976,0.118516,47.7031,3.94641,0.878830,0.608443
38910.0,-52.2888,-68.2750,366.366,61.7218,56.7110,9.04857,0.134706,2.18203,4.99221,0.118518,47.7041,3.94773,0.878972,0.608587
38920.0,-52.2796,-68.2455,366.890,61.4627,56.7149,9.05092,0.134704,2.18232,4.99437,0.118518,47.7051,3.94915,0.879117,0.608742
38930.0,-52.2701,-68.2159,365.836,61.2893,56.7205,9.05438,0.134706,2.18244,4.99797,0.118524,47.7068,3.95055,0.879257,0.608883
38940.0,-52.2605,-68.1864,364.168,61.6374,56.7264,9.05801,0.134708,2.18240,5.00199,0.118531,47.7087,3.95180,0.879364,0.608999
38950.0,-52.2510,-68.1566,362.629,61.4198,56.7322,9.06133,0.134710,2.18230,5.00582,0.118537,47.7109,3.95298,0.879443,0.609101
38960.0,-52.2415,-68.1267,361.216,61.4473,56.7373,9.06434,0.134710,2.18244,5.00919,0.118544,47.7127,3.95372,0.879512,0.609113
38970.0,-52.2320,-68.0967,359.769,61.2138,56.7404,9.06777,0.134720,2.18296,5.01268,0.118573,47.7137,3.95422,0.879767,0.609200
38980.0,-52.2224,-68.0666,358.382,61.3606,56.7433,9.07109,0.134728,2.18350,5.01605,0.118602,47.7146,3.95474,0.880030,0.609289
38990.0,-52.2128,-68.0365,356.933,61.4231,56.7463,9.07430,0.134735,2.18400,5.01938,0.118629,47.7153,3.95525,0.880286,0.609373
39000.0,-52.2032,-68.0063,355.527,61.5338,56.7494,9.07735,0.134740,2.18449,5.02260,0.118652,47.7161,3.95578,0.880538,0.609452
39010.0,-52.1934,-67.9761,354.035,61.4555,56.7526,9.08033,0.134744,2.18495,5.02585,0.118670,47.7169,3.95629,0.880785,0.609525
39020.0,-52.1836,-67.9458,352.640,61.4048,56.7560,9.08313,0.134747,2.18540,5.02899,0.118682,47.7179,3.95683,0.881032,0.609593
39030.0,-52.1739,-67.9155,351.336,60.9456,56.7595,9.08576,0.134749,2.18584,5.03205,0.118688,47.7191,3.95739,0.881280,0.609656
39040.0,-52.1641,-67.8852,349.914,-99999.0,56.7634,9.08840,0.134751,2.18626,5.03525,0.118689,47.7206,3.95795,0.881528,0.609716
39050.0,-52.1542,-67.8547,348.486,-99999.0,56.7679,9.09102,0.134754,2.18668,5.03854,0.118684,47.7225,3.95853,0.881781,0.609773
39060.0,-52.1444,-67.8242,347.009,-99999.0,56.7731,9.09369,0.134757,2.18712,5.04197,0.118673,47.7249,3.95914,0.882039,0.609831
39070.0,-52.1345,-67.7936,345.670,-99999.0,56.7778,9.09664,0.134760,2.18755,5.04513,0.118664,47.7255,3.95959,0.882154,0.609875
39080.0,-52.1246,-67.7630,344.342,-99999.0,56.7829,9.09993,0.134764,2.18799,5.04821,0.118658,47.7252,3.95993,0.882191,0.609924
39090.0,-52.1147,-67.7323,343.034,-99999.0,56.7888,9.10331,0.134768,2.18845,5.05130,0.118654,47.7251,3.96025,0.882241,0.609987
39100.0,-52.1046,-67.7017,341.737,-99999.0,56.7956,9.10683,0.134775,2.18894,5.05442,0.118652,47.7255,3.96055,0.882307,0.610061
39110.0,-52.0946,-67.6710,340.310,-99999.0,56.8039,9.11075,0.134783,2.18949,5.05782,0.118652,47.7265,3.96089,0.882401,0.610154
39120.0,-52.0845,-67.6402,339.020,-99999.0,56.8129,9.11465,0.134793,2.19007,5.06106,0.118654,47.7279,3.96121,0.882509,0.610252
39130.0,-52.0745,-67.6094,337.664,-99999.0,56.8235,9.11893,0.134806,2.19073,5.06450,0.118659,47.7300,3.96157,0.882648,0.610363
39140.0,-52.0644,-67.5785,336.302,-99999.0,56.8355,9.12352,0.134822,2.19148,5.06808,0.118669,47.7326,3.96199,0.882819,0.610485
39150.0,-52.0544,-67.5476,335.042,-99999.0,56.8487,9.12821,0.134841,2.19228,5.07158,0.118679,47.7358,3.96242,0.883010,0.610608
39160.0,-52.0443,-67.5166,333.775,-99999.0,56.8635,9.13327,0.134863,2.19318,5.07525,0.118695,47.7397,3.96293,0.883238,0.610741
39170.0,-52.0341,-67.4857,332.427,-99999.0,56.8740,9.13687,0.134884,2.19413,5.07787,0.118727,47.7428,3.96351,0.883394,0.610825
39180.0,-52.0243,-67.4546,331.068,-99999.0,56.8765,9.13797,0.134899,2.19496,5.07869,0.118775,47.7436,3.96406,0.883404,0.610842
39190.0,-52.0150,-67.4230,329.831,-99999.0,56.8768,9.13831,0.134910,2.19567,5.07886,0.118820,47.7432,3.96450,0.883368,0.610845
39200.0,-52.0060,-67.3913,328.675,-99999.0,56.8754,9.13806,0.134919,2.19629,5.07851,0.118861,47.7420,3.96484,0.883293,0.610835
39210.0,-51.9971,-67.3595,327.526,-99999.0,56.8704,9.13649,0.134921,2.19674,5.07725,0.118894,47.7392,3.96481,0.883145,0.610787
39220.0,-51.9882,-67.3277,326.151,-99999.0,56.8603,9.13320,0.134916,2.19699,5.07495,0.118915,47.7345,3.96420,0.882923,0.610679
39230.0,-51.9792,-67.2958,324.931,-99999.0,56.8492,9.12928,0.134908,2.19710,5.07207,0.118918,47.7291,3.96332,0.882672,0.610544
39240.0,-51.9702,-67.2640,323.732,-99999.0,56.8378,9.12505,0.134899,2.19712,5.06890,0.118907,47.7234,3.96227,0.882416,0.610392
39250.0,-51.9610,-67.2323,322.429,-99999.0,56.8261,9.12062,0.134890,2.19710,5.06553,0.118888,47.7171,3.96111,0.882163,0.610229
39260.0,-51.9517,-67.2006,321.148,-99999.0,56.8139,9.11589,0.134881,2.19700,5.06186,0.118855,47.7102,3.95979,0.881906,0.610047
39270.0,-51.9424,-67.1689,319.900,-99999.0,56.7995,9.11123,0.134864,2.19678,5.05823,0.118836,47.7033,3.95863,0.881766,0.609870
39280.0,-51.9331,-67.1372,318.666,-99999.0,56.7828,9.10645,0.134840,2.19644,5.05448,0.118837,47.6960,3.95761,0.881686,0.609690
39290.0,-51.9238,-67.1056,317.528,-99999.0,56.7649,9.10126,0.134811,2.19600,5.05039,0.118837,47.6882,3.95649,0.881571,0.609488
39300.0,-51.9144,-67.0739,316.359,-99999.0,56.7457,9.09566,0.134780,2.19547,5.04593,0.118837,47.6794,3.95531,0.881425,0.609267
39310.0,-51.9051,-67.0422,315.174,-99999.0,56.7250,9.08960,0.134747,2.19486,5.04110,0.118837,47.6696,3.95406,0.881246,0.609026
39320.0,-51.8958,-67.0105,314.004,62.2729,56.7029,9.08310,0.134710,2.19417,5.03591,0.118834,47.6589,3.95271,0.881030,0.608763
39330.0,-51.8865,-66.9788,312.754,61.6135,56.6787,9.07600,0.134672,2.19340,5.03022,0.118828,47.6464,3.95129,0.880779,0.608478
39340.0,-51.8771,-66.9472,311.459,61.8327,56.6522,9.06827,0.134630,2.19252,5.02405,0.118817,47.6323,3.94977,0.880490,0.608168
39350.0,-51.8678,-66.9156,310.223,61.3173,56.6243,9.06007,0.134586,2.19159,5.01753,0.118798,47.6172,3.94812,0.880160,0.607836
39360.0,-51.8583,-66.8840,309.072,61.1040,56.5955,9.05152,0.134540,2.19062,5.01077,0.118771,47.6014,3.94634,0.879790,0.607483
39370.0,-51.8489,-66.8525,307.882,61.1931,56.5716,9.04457,0.134527,2.18984,5.00461,0.118722,47.5858,3.94565,0.879499,0.607257
39380.0,-51.8393,-66.8210,306.633,61.7175,56.5475,9.03780,0.134527,2.18902,4.99831,0.118660,47.5689,3.94542,0.879233,0.607086
39390.0,-51.8298,-66.7895,305.383,61.9936,56.5208,9.03044,0.134527,2.18806,4.99155,0.118594,47.5503,3.94519,0.878951,0.606914
39400.0,-51.8203,-66.7581,304.223,61.1992,56.4933,9.02282,0.134527,2.18702,4.98461,0.118523,47.5313,3.94492,0.878655,0.606744
39410.0,-51.8107,-66.7266,303.094,61.2658,56.4639,9.01477,0.134527,2.18588,4.97735,0.118447,47.5112,3.94463,0.878348,0.606573
39420.0,-51.8012,-66.6952,301.967,61.1395,56.4323,9.00618,0.134527,2.18461,4.96972,0.118368,47.4895,3.94431,0.878031,0.606400
39430.0,-51.7918,-66.6638,300.790,61.1003,56.3971,8.99680,0.134527,2.18316,4.96154,0.118285,47.4653,3.94399,0.877704,0.606224
39440.0,-51.7823,-66.6323,300.162,61.4494,56.3723,8.98956,0.134527,2.18215,4.95502,0.118200,47.4496,3.94349,0.877389,0.606065
39450.0,-51.7729,-66.6007,300.493,61.9104,56.3689,8.98679,0.134527,2.18210,4.95184,0.118117,47.4511,3.94275,0.877106,0.605941
39460.0,-51.7633,-66.5690,300.778,62.0368,56.3639,8.98366,0.134527,2.18199,4.94833,0.118036,47.4516,3.94205,0.876824,0.605816
39470.0,-51.7537,-66.5372,300.750,62.0894,56.3616,8.98183,0.134528,2.18152,4.94653,0.118018,47.4501,3.94141,0.876764,0.605788
39480.0,-51.7439,-66.5055,300.643,62.2416,56.3602,8.98045,0.134526,2.18089,4.94530,0.118014,47.4475,3.94061,0.876760,0.605777
39490.0,-51.7342,-66.4737,300.614,61.8877,56.3607,8.97954,0.134519,2.18034,4.94444,0.118012,47.4461,3.93977,0.876760,0.605757
