time,Lat,Lon,Pressure,QCLS_CO,GEOS_CO,CO_bbGlobal,CO_bbNAm,CO_bbSAm,CO_bbAfrica,CO_bbEuras,CO_nbGlobal,CO_nbAsia,CO_nbNam,CO_nbEuro
68910.0,60.9355,-150.638,606.954,150.449,110.059,28.4499,3.62412,0.429329,0.937243,21.4935,81.4820,31.1006,16.2573,12.5808
68920.0,60.9224,-150.657,598.632,168.717,111.120,29.1947,3.37473,0.428972,0.947735,22.4188,81.8518,31.2394,16.0547,13.0694
68930.0,60.9097,-150.678,590.542,198.366,111.840,29.6618,3.11098,0.428599,0.959493,23.0749,82.1765,31.3722,15.8247,13.5658
68940.0,60.8972,-150.700,582.798,214.514,112.272,29.8951,2.85026,0.428228,0.971862,23.4965,82.4523,31.4942,15.5861,14.0449
68950.0,60.8850,-150.722,575.857,216.187,112.484,29.9585,2.61878,0.427894,0.983448,23.7303,82.6702,31.5975,15.3659,14.4653
68960.0,60.8727,-150.744,569.771,245.418,112.564,29.9272,2.42438,0.427606,0.993616,23.8465,82.8387,31.6824,15.1747,14.8166
68970.0,60.8603,-150.766,564.601,283.373,112.578,29.8568,2.26975,0.427370,1.00197,23.8979,82.9657,31.7498,15.0179,15.0959
68980.0,60.8477,-150.788,559.656,248.260,112.572,29.7749,2.13479,0.427156,1.00942,23.9273,83.0761,31.8126,14.8764,15.3400
68990.0,60.8350,-150.810,554.996,250.053,112.571,29.7046,2.02183,0.426968,1.01570,23.9557,83.1721,31.8710,14.7533,15.5452
69000.0,60.8220,-150.833,550.458,245.603,112.600,29.6638,1.92730,0.426802,1.02084,24.0033,83.2610,31.9288,14.6449,15.7182
69010.0,60.8090,-150.856,546.068,252.622,112.674,29.6680,1.85190,0.426660,1.02466,24.0844,83.3444,31.9867,14.5524,15.8581
69020.0,60.7959,-150.878,541.815,243.385,112.796,29.7197,1.79330,0.426542,1.02726,24.2023,83.4235,32.0451,14.4740,15.9683
69030.0,60.7827,-150.902,537.563,241.200,112.966,29.8184,1.74751,0.426444,1.02882,24.3587,83.5005,32.1063,14.4053,16.0556
69040.0,60.7694,-150.925,533.357,252.149,113.180,29.9620,1.71347,0.426365,1.02944,24.5513,83.5735,32.1690,14.3459,16.1213
69050.0,60.7560,-150.948,529.057,237.577,113.431,30.1431,1.68928,0.426295,1.02951,24.7745,83.6410,32.2309,14.2932,16.1705
69060.0,60.7426,-150.972,523.764,213.502,113.643,30.2909,1.67035,0.426222,1.02997,24.9653,83.7058,32.2968,14.2345,16.2152
69070.0,60.7291,-150.995,517.717,162.876,113.752,30.3682,1.65889,0.426164,1.03086,25.0823,83.7486,32.3561,14.1735,16.2452
69080.0,60.7156,-151.019,511.231,128.827,113.755,30.3891,1.65539,0.426130,1.03217,25.1364,83.7490,32.3945,14.1136,16.2547
69090.0,60.7021,-151.042,504.937,156.737,113.594,30.3078,1.65585,0.426137,1.03431,25.0814,83.6936,32.3982,14.0564,16.2473
69100.0,60.6887,-151.066,498.922,141.022,113.248,30.1035,1.65493,0.426195,1.03751,24.9000,83.5783,32.3616,13.9982,16.2313
69110.0,60.6753,-151.089,492.937,140.501,112.697,29.7626,1.64930,0.426324,1.04185,24.5821,83.3959,32.2786,13.9338,16.2122
69120.0,60.6619,-151.113,487.112,157.088,111.976,29.3043,1.63952,0.426531,1.04703,24.1465,83.1562,32.1510,13.8653,16.1923
69130.0,60.6485,-151.136,483.513,160.305,111.379,28.9116,1.63085,0.426721,1.05124,23.7693,82.9705,32.0397,13.8180,16.1777
69140.0,60.6350,-151.160,483.964,160.335,111.255,28.8072,1.62946,0.426748,1.05251,23.6673,82.9673,32.0281,13.8159,16.1721
69150.0,60.6214,-151.185,484.529,156.057,111.143,28.7102,1.62825,0.426768,1.05352,23.5729,82.9687,32.0195,13.8150,16.1670
69160.0,60.6090,-151.212,484.555,181.239,110.955,28.5654,1.62614,0.426819,1.05476,23.4322,82.9391,31.9912,13.8081,16.1617
69170.0,60.5985,-151.242,484.584,220.121,110.755,28.4120,1.62423,0.426876,1.05586,23.2825,82.9032,31.9567,13.8019,16.1582
69180.0,60.5889,-151.273,483.979,228.957,110.473,28.2047,1.62118,0.426928,1.05674,23.0778,82.8319,31.8962,13.7909,16.1562
69190.0,60.5797,-151.305,481.739,231.232,109.962,27.8542,1.61481,0.427068,1.05883,22.7342,82.6678,31.7719,13.7620,16.1526
69200.0,60.5705,-151.337,478.140,224.669,109.229,27.3608,1.60494,0.427313,1.06256,22.2522,82.4134,31.5817,13.7170,16.1483
69210.0,60.5614,-151.370,472.916,217.460,108.198,26.6721,1.59009,0.427701,1.06876,21.5801,82.0408,31.3008,13.6533,16.1461
69220.0,60.5521,-151.402,466.173,209.212,106.874,25.7814,1.57015,0.428248,1.07796,20.7098,81.5542,30.9265,13.5753,16.1522
69230.0,60.5428,-151.433,458.669,132.338,105.436,24.7974,1.54850,0.428891,1.08927,19.7459,81.0283,30.5104,13.4993,16.1751
69240.0,60.5335,-151.464,451.387,95.1811,104.145,23.8923,1.53029,0.429523,1.10059,18.8570,80.5696,30.1364,13.4435,16.2192
69250.0,60.5241,-151.495,444.825,179.059,103.148,23.1685,1.51824,0.430075,1.11018,18.1441,80.2364,29.8585,13.4148,16.2816
69260.0,60.5148,-151.526,438.550,185.666,102.373,22.5831,1.51061,0.430564,1.11795,17.5664,80.0052,29.6728,13.4039,16.3535
69270.0,60.5055,-151.556,432.550,200.503,101.785,22.1139,1.50580,0.430975,1.12359,17.1036,79.8635,29.5832,13.4006,16.4194
69280.0,60.4961,-151.587,427.935,225.465,101.400,21.7780,1.50247,0.431163,1.12537,16.7681,79.7966,29.5981,13.3932,16.4471
69290.0,60.4868,-151.617,426.593,230.879,101.192,21.5742,1.50007,0.431102,1.12544,16.5629,79.7675,29.6489,13.3836,16.4337
69300.0,60.4773,-151.648,427.357,231.233,101.082,21.4555,1.49859,0.430956,1.12503,16.4425,79.7447,29.6796,13.3791,16.4098
69310.0,60.4676,-151.680,427.642,230.001,100.944,21.3086,1.49659,0.430819,1.12472,16.2948,79.7217,29.7188,13.3705,16.3833
69320.0,60.4578,-151.711,427.721,228.368,100.792,21.1466,1.49417,0.430677,1.12445,16.1328,79.7000,29.7658,13.3585,16.3527
69330.0,60.4478,-151.743,427.713,228.095,100.633,20.9749,1.49138,0.430524,1.12419,15.9619,79.6801,29.8195,13.3433,16.3174
69340.0,60.4377,-151.775,426.313,227.347,100.418,20.7413,1.48651,0.430318,1.12399,15.7319,79.6735,29.9338,13.3128,16.2662
69350.0,60.4276,-151.807,421.948,223.291,100.108,20.3847,1.47586,0.429892,1.12335,15.3863,79.7180,30.2280,13.2343,16.1525
69360.0,60.4177,-151.840,417.081,231.530,99.7834,19.9851,1.46032,0.429227,1.12167,15.0042,79.8042,30.6441,13.1074,15.9583
69370.0,60.4079,-151.872,412.247,232.905,99.4271,19.5393,1.43942,0.428353,1.11903,14.5827,79.9135,31.1503,12.9272,15.6754
69380.0,60.3981,-151.904,407.525,235.295,99.0197,19.0552,1.41188,0.427543,1.11502,14.1336,80.0135,31.6811,12.6780,15.2885
69390.0,60.3883,-151.936,402.838,239.026,98.5057,18.4895,1.37699,0.426631,1.10962,13.6118,80.0961,32.2476,12.3570,14.7950
69400.0,60.3785,-151.968,398.263,232.312,97.8568,17.8331,1.33482,0.425644,1.10327,13.0079,80.1454,32.8261,11.9658,14.2003
69410.0,60.3685,-152.000,393.608,237.131,97.0388,17.0695,1.28456,0.424603,1.09617,12.3070,80.1521,33.4122,11.4960,13.4953
69420.0,60.3586,-152.031,388.981,254.449,96.0687,16.2232,1.22821,0.423566,1.08880,11.5316,80.1129,33.9827,10.9663,12.7093
69430.0,60.3486,-152.063,385.594,259.054,95.1754,15.4755,1.17918,0.422716,1.08294,10.8473,80.0548,34.4427,10.5064,12.0294
69440.0,60.3387,-152.095,383.072,259.160,94.3623,14.8126,1.13655,0.421994,1.07828,10.2414,79.9943,34.8311,10.1077,11.4416
69450.0,60.3287,-152.127,380.435,260.598,93.4770,14.1164,1.09175,0.421286,1.07375,9.60613,79.9156,35.2143,9.68643,10.8265
69460.0,60.3187,-152.158,377.781,257.986,92.5424,13.4060,1.04623,0.420617,1.06952,8.95887,79.8209,35.5821,9.25647,10.2047
69470.0,60.3086,-152.190,375.194,273.460,91.5864,12.7037,1.00162,0.420026,1.06573,8.32024,79.7112,35.9184,8.83280,9.59871
69480.0,60.2985,-152.222,372.615,298.663,90.6321,12.0373,0.959740,0.419726,1.06210,7.71674,79.5601,36.1519,8.42789,9.03362
69490.0,60.2883,-152.255,370.064,300.446,89.6989,11.3993,0.920146,0.419515,1.05892,7.13923,79.4033,36.3586,8.04451,8.50324
69500.0,60.2781,-152.287,367.458,315.475,88.7811,10.7860,0.882587,0.419385,1.05623,6.58394,79.2397,36.5398,7.68018,8.00410
69510.0,60.2679,-152.319,364.941,318.993,87.9187,10.2200,0.848673,0.419328,1.05416,6.07109,79.0794,36.6940,7.35105,7.55761
69520.0,60.2577,-152.351,362.531,265.441,87.1226,9.70539,0.818665,0.419329,1.05275,5.60412,78.9266,36.8243,7.05991,7.16680
69530.0,60.2474,-152.384,360.188,238.058,86.4159,9.26781,0.793105,0.419382,1.05196,5.20659,78.7660,36.9039,6.81072,6.83746
69540.0,60.2372,-152.416,357.902,241.062,85.8497,8.96321,0.773495,0.419473,1.05178,4.93028,78.5658,36.8717,6.61586,6.58671
69550.0,60.2268,-152.449,355.585,240.180,85.3363,8.69735,0.756890,0.419573,1.05231,4.68815,78.3706,36.8175,6.45140,6.37783
69560.0,60.2165,-152.482,353.189,239.616,84.8768,8.46842,0.743125,0.419675,1.05352,4.47855,78.1824,36.7449,6.31575,6.20821
69570.0,60.2062,-152.514,350.750,242.516,84.4861,8.28885,0.732369,0.419801,1.05569,4.31339,77.9734,36.6045,6.21093,6.07888
69580.0,60.1962,-152.547,348.380,251.167,84.1719,8.15779,0.724342,0.419995,1.05855,4.19257,77.7406,36.3891,6.13465,5.98498
69590.0,60.1861,-152.581,346.125,253.872,83.9292,8.05790,0.718617,0.420219,1.06153,4.09977,77.5342,36.1801,6.08241,5.92093
69600.0,60.1761,-152.614,343.944,258.092,83.7486,7.98285,0.714762,0.420465,1.06459,4.02916,77.3545,35.9828,6.04971,5.88084
69610.0,60.1659,-152.647,341.659,251.517,83.6206,7.92628,0.712326,0.420732,1.06776,3.97475,77.1994,35.8000,6.03198,5.85870
69620.0,60.1555,-152.680,339.315,244.841,83.5515,7.88837,0.711306,0.421005,1.07100,3.93668,77.0764,35.6421,6.02912,5.85407
69630.0,60.1452,-152.713,337.052,253.720,83.5446,7.86836,0.711652,0.421267,1.07426,3.91433,76.9926,35.5185,6.04060,5.86612
69640.0,60.1348,-152.745,334.808,252.974,83.5977,7.86316,0.713139,0.421512,1.07753,3.90479,76.9498,35.4345,6.06417,5.89185
69650.0,60.1244,-152.778,332.607,-99999.0,83.7091,7.87069,0.715610,0.421732,1.08079,3.90617,76.9502,35.3950,6.09824,5.92920
69660.0,60.1141,-152.812,330.503,-99999.0,83.8736,7.88851,0.718893,0.421920,1.08403,3.91633,76.9932,35.4008,6.14110,5.97614
69670.0,60.1037,-152.845,328.436,-99999.0,84.0568,7.91654,0.722847,0.422069,1.08676,3.93622,77.0492,35.4262,6.18808,6.03049
69680.0,60.0934,-152.878,326.484,-99999.0,84.2778,7.94953,0.727214,0.422168,1.08950,3.96021,77.1411,35.4937,6.24001,6.08969
69690.0,60.0830,-152.911,324.504,-99999.0,84.5489,7.98861,0.732009,0.422212,1.09231,3.98903,77.2774,35.6153,6.29714,6.15350
69700.0,60.0726,-152.944,322.523,-99999.0,84.8706,8.03310,0.737178,0.422202,1.09519,4.02201,77.4598,35.7935,6.35894,6.22116
69710.0,60.0622,-152.977,320.571,-99999.0,85.2409,8.08219,0.742663,0.422141,1.09813,4.05841,77.6881,36.0280,6.42478,6.29197
69720.0,60.0517,-153.010,318.635,-99999.0,85.6626,8.13610,0.748459,0.422030,1.10114,4.09830,77.9645,36.3220,6.49458,6.36574
69730.0,60.0412,-153.042,316.625,-99999.0,86.1522,8.19754,0.754678,0.421860,1.10427,4.14386,78.3011,36.6906,6.56940,6.44345
69740.0,60.0308,-153.075,314.621,-99999.0,86.7005,8.26500,0.761246,0.421641,1.10750,4.19377,78.6917,37.1253,6.64844,6.52441
69750.0,60.0203,-153.108,312.649,-99999.0,87.3027,8.33814,0.768129,0.421380,1.11083,4.24773,79.1323,37.6205,6.73122,6.60830
69760.0,60.0099,-153.141,310.806,-99999.0,87.9238,8.41621,0.775116,0.421088,1.11423,4.30512,79.6072,38.1624,6.81431,6.69090
69770.0,59.9995,-153.174,308.856,-99999.0,88.5962,8.50657,0.782499,0.420730,1.11773,4.37202,80.1380,38.7756,6.90031,6.77498
69780.0,59.9891,-153.207,306.883,-99999.0,89.1897,8.58548,0.788897,0.420326,1.12180,4.42844,80.6117,39.3364,6.97510,6.84486
69790.0,59.9787,-153.240,305.033,-99999.0,89.7711,8.66238,0.795143,0.419939,1.12593,4.48294,81.0782,39.8800,7.04825,6.91355
69800.0,59.9682,-153.272,303.179,-99999.0,90.3691,8.74318,0.801499,0.419546,1.13017,4.54041,81.5591,40.4326,7.12227,6.98364
69810.0,59.9577,-153.305,301.650,-99999.0,90.8964,8.81291,0.807256,0.419208,1.13432,4.58893,81.9870,40.9176,7.19004,7.04799
69820.0,59.9473,-153.338,300.675,-99999.0,91.2862,8.85868,0.811818,0.418970,1.13820,4.61810,82.3104,41.2811,7.24565,7.10019
69830.0,59.9368,-153.371,300.532,-99999.0,91.4574,8.86391,0.814461,0.418886,1.14160,4.61444,82.4666,41.4582,7.28212,7.13245
69840.0,59.9262,-153.404,300.943,-99999.0,91.4792,8.84134,0.815806,0.418909,1.14469,4.58818,82.5068,41.5090,7.30583,7.15119
69850.0,59.9155,-153.437,301.069,-99999.0,91.5770,8.83331,0.817772,0.418878,1.14798,4.57359,82.6042,41.6272,7.33565,7.17609
69860.0,59.9047,-153.470,300.995,-99999.0,91.7467,8.84569,0.820608,0.418856,1.15101,4.57438,82.7535,41.7925,7.36770,7.20355
69870.0,59.8940,-153.503,300.990,-99999.0,91.8951,8.85480,0.823237,0.418862,1.15391,4.57282,82.8857,41.9375,7.39715,7.22833
69880.0,59.8832,-153.537,301.012,-99999.0,92.0327,8.86246,0.825736,0.418887,1.15670,4.57044,83.0086,42.0713,7.42486,7.25130
69890.0,59.8725,-153.570,301.000,-99999.0,92.1772,8.87189,0.828259,0.418918,1.15943,4.56982,83.1363,42.2094,7.45232,7.27405
69900.0,59.8617,-153.604,300.983,-99999.0,92.3205,8.88160,0.830739,0.418960,1.16208,4.56976,83.2627,42.3450,7.47894,7.29594
69910.0,59.8509,-153.638,301.045,-99999.0,92.4380,8.88688,0.832954,0.419030,1.16461,4.56643,83.3676,42.4566,7.50257,7.31462
69920.0,59.8400,-153.671,300.977,84.3680,92.5909,8.89942,0.835450,0.419089,1.16716,4.56933,83.5004,42.5970,7.52845,7.33584
69930.0,59.8290,-153.705,300.935,83.2329,92.7333,8.91054,0.837818,0.419166,1.16960,4.57144,83.6244,42.7267,7.55264,7.35531
69940.0,59.8181,-153.738,300.936,82.0279,92.8596,8.91915,0.840002,0.419264,1.17192,4.57188,83.7347,42.8408,7.57458,7.37240
69950.0,59.8072,-153.771,300.961,78.3277,93.0157,8.92775,0.842553,0.419235,1.17478,4.57277,83.8797,42.9834,7.60071,7.39542
69960.0,59.7963,-153.805,300.990,79.2996,93.1942,8.93669,0.845363,0.419120,1.17789,4.57429,84.0496,43.1490,7.62988,7.42257
69970.0,59.7854,-153.838,301.004,78.8950,93.3798,8.94631,0.848224,0.418989,1.18094,4.57664,84.2259,43.3221,7.65956,7.45037
69980.0,59.7745,-153.871,301.009,75.8662,93.5705,8.95626,0.851117,0.418845,1.18390,4.57955,84.4071,43.5013,7.68959,7.47865
69990.0,59.7636,-153.905,301.060,76.8881,93.7484,8.96295,0.853865,0.418697,1.18674,4.58011,84.5781,43.6714,7.71822,7.50540
70000.0,59.7527,-153.938,301.044,78.8068,93.9508,8.97381,0.856838,0.418524,1.18955,4.58431,84.7700,43.8636,7.74906,7.53478
70010.0,59.7417,-153.971,301.017,76.3753,93.9523,8.97088,0.856994,0.418575,1.19055,4.58014,84.7785,43.8593,7.74613,7.52884
70020.0,59.7308,-154.004,301.079,73.9230,93.8452,8.95707,0.855722,0.418743,1.19073,4.56838,84.6886,43.7534,7.72702,7.50556
70030.0,59.7198,-154.037,301.114,73.5420,93.7341,8.94491,0.854320,0.418931,1.19077,4.55840,84.5923,43.6421,7.70635,7.48072
70040.0,59.7089,-154.070,301.110,72.0868,93.6290,8.94172,0.852875,0.419164,1.19072,4.55593,84.4906,43.5252,7.68497,7.45573
70050.0,59.6981,-154.103,301.083,71.4202,93.5344,8.95935,0.851423,0.419504,1.19071,4.57023,84.3717,43.3876,7.66319,7.43171
70060.0,59.6872,-154.136,301.095,68.3087,93.4075,8.97105,0.849604,0.419866,1.19057,4.58034,84.2254,43.2234,7.63771,7.40322
70070.0,59.6764,-154.169,301.075,66.8876,93.2724,8.98171,0.847658,0.420231,1.19038,4.59022,84.0716,43.0521,7.61091,7.37310
70080.0,59.6655,-154.202,301.075,69.3787,93.1114,8.98775,0.845407,0.420615,1.19008,4.59697,83.8955,42.8591,7.58103,7.33924
70090.0,59.6546,-154.235,301.065,70.6927,92.9343,8.99116,0.842950,0.421008,1.18970,4.60220,83.7054,42.6527,7.54904,7.30280
70100.0,59.6436,-154.267,301.089,71.6470,92.7260,8.98890,0.840137,0.421425,1.18919,4.60345,83.4889,42.4205,7.51345,7.26198
70110.0,59.6327,-154.300,301.072,73.7028,92.5127,8.98620,0.837224,0.421842,1.18864,4.60496,83.2673,42.1837,7.47682,7.21990
70120.0,59.6218,-154.332,301.106,74.2402,92.2633,8.97686,0.833919,0.422288,1.18795,4.60168,83.0155,41.9174,7.43622,7.17292
70130.0,59.6108,-154.365,301.151,73.8464,91.9919,8.96371,0.830357,0.422752,1.18717,4.59592,82.7449,41.6329,7.39299,7.12271
70140.0,59.5999,-154.397,301.128,73.2985,91.7769,8.95976,0.827324,0.423083,1.18636,4.59883,82.5207,41.3986,7.35574,7.08074
70150.0,59.5890,-154.430,301.064,72.7404,91.5975,8.96143,0.824621,0.423332,1.18550,4.60675,82.3258,41.1965,7.32213,7.04397
70160.0,59.5782,-154.462,301.034,71.8931,91.4073,8.96066,0.821801,0.423582,1.18452,4.61280,82.1221,40.9874,7.28734,7.00601
70170.0,59.5673,-154.495,301.013,70.1146,91.2151,8.95920,0.818944,0.423821,1.18346,4.61840,81.9165,40.7781,7.25217,6.96787
70180.0,59.5565,-154.527,301.076,70.8037,90.9926,8.95187,0.815798,0.424086,1.18219,4.61935,81.6861,40.5458,7.21399,6.92616
70190.0,59.5456,-154.559,301.077,71.7021,90.7919,8.94838,0.812824,0.424312,1.18092,4.62353,81.4730,40.3323,7.17759,6.88707
70200.0,59.5346,-154.591,301.075,70.7099,90.5884,8.94438,0.809785,0.424530,1.17954,4.62748,81.2570,40.1176,7.14047,6.84746
70210.0,59.5233,-154.623,301.058,69.7838,90.3802,8.93972,0.806635,0.424738,1.17805,4.63113,81.0363,39.8998,7.10216,6.80682
70220.0,59.5117,-154.655,301.019,68.0839,90.1744,8.93548,0.803453,0.424930,1.17647,4.63532,80.8168,39.6853,7.06350,6.76619
70230.0,59.5002,-154.686,301.000,67.6459,89.9597,8.92944,0.800164,0.425120,1.17476,4.63818,80.5898,39.4649,7.02372,6.72447
70240.0,59.4886,-154.717,301.036,68.6960,89.8480,8.94299,0.797247,0.425060,1.17299,4.65431,80.4690,39.3626,6.98776,6.69193
70250.0,59.4771,-154.749,301.103,68.9754,89.7338,8.95412,0.794292,0.424974,1.17121,4.66844,80.3490,39.2617,6.95183,6.65907
70260.0,59.4657,-154.781,301.152,68.6821,89.6368,8.96583,0.791488,0.424839,1.16949,4.68306,80.2459,39.1782,6.91797,6.62845
70270.0,59.4544,-154.812,301.141,68.6755,89.5728,8.98044,0.788958,0.424634,1.16788,4.70001,80.1732,39.1259,6.88756,6.60186
70280.0,59.4430,-154.844,301.100,68.0007,89.5290,8.99591,0.786574,0.424372,1.16631,4.71764,80.1202,39.0944,6.85922,6.57761
70290.0,59.4316,-154.876,301.057,67.8135,89.4934,9.01028,0.784230,0.424071,1.16474,4.73440,80.0770,39.0735,6.83180,6.55423
70300.0,59.4202,-154.908,301.067,68.3917,89.4436,9.02030,0.781742,0.423761,1.16307,4.74774,80.0246,39.0436,6.80326,6.52910
70310.0,59.4087,-154.939,301.066,71.6985,89.4054,9.02982,0.779324,0.423406,1.16139,4.76069,79.9849,39.0272,6.77595,6.50524
70320.0,59.3971,-154.971,301.022,72.7982,89.3936,9.04091,0.777100,0.422987,1.15980,4.77488,79.9703,39.0372,6.75126,6.48441
