time,Lat,Lon,Pressure,QCLS_CO,GEOS_CO,CO_bbGlobal,CO_bbNAm,CO_bbSAm,CO_bbAfrica,CO_bbEuras,CO_nbGlobal,CO_nbAsia,CO_nbNam,CO_nbEuro
33420.0,39.6191,-26.5176,504.068,67.3114,72.9598,7.92274,1.53582,0.503313,3.38992,1.51687,65.1112,12.6340,16.9271,2.74827
33430.0,39.6369,-26.5247,501.591,66.9663,72.5334,7.90369,1.52832,0.504307,3.42423,1.47645,64.7116,12.2872,16.8525,2.70457
33440.0,39.6549,-26.5319,499.208,69.0658,72.1432,7.88541,1.52174,0.505317,3.45899,1.43622,64.3465,11.9378,16.8051,2.66030
33450.0,39.6731,-26.5388,496.792,69.5681,71.7760,7.86706,1.51564,0.506401,3.49492,1.39533,64.0036,11.5802,16.7790,2.61476
33460.0,39.6913,-26.5464,494.267,69.1151,71.4269,7.84832,1.50981,0.507563,3.53196,1.35367,63.6780,11.2142,16.7701,2.56794
33470.0,39.7097,-26.5533,491.856,67.7544,71.1223,7.83021,1.50447,0.508807,3.56777,1.31378,63.3951,10.8613,16.7849,2.52250
33480.0,39.7283,-26.5608,489.201,64.9750,70.8307,7.81104,1.49903,0.510196,3.60466,1.27298,63.1245,10.5001,16.8140,2.47585
33490.0,39.7469,-26.5680,486.452,66.4095,70.5779,7.79094,1.49364,0.511836,3.64051,1.23362,62.8919,10.1502,16.8655,2.43069
33500.0,39.7656,-26.5753,483.724,66.5428,70.3849,7.76982,1.48913,0.512775,3.65990,1.20754,62.7169,9.91739,16.8723,2.40074
33510.0,39.7845,-26.5828,480.969,66.9879,70.2228,7.74878,1.48476,0.513600,3.67523,1.18570,62.5708,9.72005,16.8795,2.37541
33520.0,39.8033,-26.5902,477.937,66.2936,70.0764,7.72721,1.48014,0.514638,3.69141,1.16425,62.4388,9.52553,16.9020,2.35052
33530.0,39.8222,-26.5979,473.407,66.2317,69.9141,7.70020,1.47383,0.516552,3.71653,1.13646,62.2909,9.27871,16.9644,2.31919
33540.0,39.8410,-26.6053,468.208,66.7455,69.8134,7.67510,1.46870,0.519671,3.74550,1.10837,62.1994,9.03512,17.0867,2.28801
33550.0,39.8598,-26.6130,463.095,66.7876,69.8156,7.65842,1.46752,0.524148,3.77426,1.08379,62.2026,8.83064,17.2666,2.26119
33560.0,39.8785,-26.6201,458.181,67.4572,69.9267,7.65289,1.47181,0.530281,3.80269,1.06248,62.3054,8.66568,17.5028,2.23857
33570.0,39.8972,-26.6275,453.496,66.9715,70.1501,7.66037,1.48274,0.538258,3.83084,1.04401,62.5103,8.53738,17.7926,2.21972
33580.0,39.9159,-26.6347,448.755,67.5218,70.5116,7.68380,1.50247,0.548850,3.86025,1.02711,62.8401,8.43735,18.1591,2.20325
33590.0,39.9344,-26.6420,444.165,67.6510,71.0048,7.72415,1.53136,0.561917,3.88976,1.01234,63.2882,8.36798,18.5872,2.18961
33600.0,39.9529,-26.6495,439.580,68.3392,71.6292,7.78190,1.56976,0.577747,3.92078,0.998776,63.8531,8.32065,19.0808,2.17780
33610.0,39.9713,-26.6569,434.933,67.8738,72.3841,7.85759,1.61799,0.596527,3.95416,0.985891,64.5330,8.28944,19.6406,2.16728
33620.0,39.9896,-26.6645,430.349,67.1959,73.2368,7.94871,1.67444,0.617726,3.98961,0.973612,65.2973,8.26944,20.2433,2.15790
33630.0,40.0078,-26.6716,425.922,66.8837,74.1000,8.04436,1.73538,0.639457,4.01942,0.962324,66.0709,8.25617,20.8333,2.14897
33640.0,40.0260,-26.6791,421.659,67.1730,74.9187,8.13615,1.79586,0.660074,4.04106,0.952595,66.8074,8.24642,21.3828,2.14054
33650.0,40.0442,-26.6860,417.393,-99999.0,75.7695,8.23328,1.85772,0.681104,4.06523,0.943340,67.5703,8.23464,21.9517,2.13286
33660.0,40.0623,-26.6933,413.080,-99999.0,76.6482,8.33509,1.92070,0.702407,4.09269,0.934073,68.3556,8.21652,22.5416,2.12560
33670.0,40.0803,-26.7004,408.949,-99999.0,77.4919,8.43427,1.98079,0.722554,4.12174,0.924934,69.1072,8.18943,23.1134,2.11885
33680.0,40.0982,-26.7075,406.248,-99999.0,78.0200,8.50012,2.01997,0.735867,4.14273,0.918380,69.5742,8.16089,23.4676,2.11407
33690.0,40.1163,-26.7149,404.009,-99999.0,78.4445,8.55468,2.05189,0.746739,4.16159,0.912620,69.9480,8.13022,23.7542,2.10997
33700.0,40.1343,-26.7220,401.673,-99999.0,78.8870,8.61054,2.08436,0.757524,4.18210,0.906490,70.3380,8.09407,24.0619,2.10578
33710.0,40.1525,-26.7296,399.846,-99999.0,79.2178,8.65387,2.10914,0.765756,4.19932,0.901397,70.6284,8.05934,24.2943,2.10235
33720.0,40.1708,-26.7367,400.172,-99999.0,79.0902,8.64827,2.10434,0.765294,4.19925,0.901396,70.5092,8.04924,24.1848,2.10191
33730.0,40.1894,-26.7444,400.752,-99999.0,78.9057,8.63676,2.09619,0.763833,4.19672,0.901977,70.3392,8.04207,24.0316,2.10179
33740.0,40.2083,-26.7518,400.848,-99999.0,78.8236,8.63579,2.09444,0.764198,4.19789,0.901452,70.2612,8.02926,23.9565,2.10102
33750.0,40.2273,-26.7596,400.716,-99999.0,78.7893,8.63962,2.09556,0.765348,4.20087,0.900439,70.2266,8.01382,23.9189,2.09999
33760.0,40.2465,-26.7673,400.519,-99999.0,78.7682,8.64453,2.09731,0.766639,4.20426,0.899315,70.2043,7.99764,23.8927,2.09891
33770.0,40.2659,-26.7751,399.233,-99999.0,78.9576,8.66430,2.11018,0.770266,4.21313,0.895718,70.3726,7.97243,24.0464,2.09625
33780.0,40.2853,-26.7831,397.279,-99999.0,79.2760,8.69500,2.13045,0.775618,4.22596,0.890845,70.6573,7.93937,24.3079,2.09283
33790.0,40.3049,-26.7909,395.417,-99999.0,79.5656,8.72177,2.14903,0.780325,4.23670,0.886428,70.9164,7.90715,24.5501,2.08959
33800.0,40.3243,-26.7993,393.738,-99999.0,79.8093,8.74310,2.16475,0.784164,4.24482,0.882672,71.1344,7.87755,24.7582,2.08667
33810.0,40.3431,-26.8098,391.911,-99999.0,80.0770,8.76585,2.18167,0.788223,4.25303,0.878924,71.3742,7.84657,24.9880,2.08377
33820.0,40.3612,-26.8220,389.747,-99999.0,80.4075,8.79310,2.20184,0.793036,4.26230,0.874848,71.6707,7.81172,25.2710,2.08066
33830.0,40.3792,-26.8346,387.382,-99999.0,80.7724,8.82141,2.22320,0.798130,4.27116,0.870775,71.9991,7.77510,25.5845,2.07745
33840.0,40.3972,-26.8472,385.110,-99999.0,81.1143,8.84529,2.24209,0.802681,4.27765,0.867314,72.3074,7.74131,25.8808,2.07447
33850.0,40.4153,-26.8596,382.960,-99999.0,81.4305,8.86450,2.25813,0.806672,4.28183,0.864530,72.5935,7.71120,26.1569,2.07176
33860.0,40.4336,-26.8717,380.818,-99999.0,81.7474,8.88101,2.27247,0.810433,4.28446,0.862255,72.8816,7.68370,26.4342,2.06925
33870.0,40.4519,-26.8839,378.664,-99999.0,82.1005,8.89618,2.28628,0.814217,4.28631,0.860150,73.2059,7.65549,26.7453,2.06660
33880.0,40.4703,-26.8960,376.503,-99999.0,82.4886,8.90977,2.29871,0.817796,4.28772,0.858607,73.5660,7.63006,27.0897,2.06435
33890.0,40.4887,-26.9079,374.317,-99999.0,82.9124,8.92158,2.30924,0.821068,4.28869,0.857868,73.9628,7.60976,27.4674,2.06277
33900.0,40.5071,-26.9199,372.049,-99999.0,83.4344,8.93572,2.32059,0.824426,4.29097,0.857363,74.4559,7.59348,27.9349,2.06192
33910.0,40.5254,-26.9320,369.813,-99999.0,84.0642,8.95268,2.33278,0.827652,4.29525,0.857090,75.0560,7.58288,28.5032,2.06220
33920.0,40.5438,-26.9442,367.608,81.1494,84.7363,8.96638,2.34118,0.830045,4.29922,0.858282,75.7018,7.58235,29.1128,2.06391
33930.0,40.5622,-26.9562,365.353,82.7556,85.4711,8.97737,2.34590,0.831620,4.30307,0.861029,76.4131,7.59298,29.7820,2.06716
33940.0,40.5806,-26.9683,363.105,83.2249,86.2560,8.98479,2.34635,0.832191,4.30657,0.865426,77.1782,7.61595,30.5009,2.07204
33950.0,40.5989,-26.9805,360.974,82.6128,87.0583,8.98803,2.34233,0.831646,4.30943,0.871329,77.9657,7.65091,31.2407,2.07837
33960.0,40.6173,-26.9926,358.868,78.9164,87.8984,8.98773,2.33416,0.830044,4.31182,0.878767,78.7952,7.69845,32.0196,2.08622
33970.0,40.6357,-27.0045,356.660,77.0227,88.8102,8.98406,2.32157,0.827326,4.31380,0.888002,79.6999,7.76115,32.8683,2.09587
33980.0,40.6540,-27.0167,354.719,77.1778,89.6821,8.97642,2.30552,0.823584,4.31482,0.898120,80.5702,7.83226,33.6866,2.10635
33990.0,40.6724,-27.0289,353.064,77.4202,90.4997,8.96595,2.28724,0.819093,4.31502,0.908684,81.3904,7.90817,34.4604,2.11725
34000.0,40.6908,-27.0409,351.391,77.5482,91.3463,8.95304,2.26609,0.813766,4.31467,0.920342,82.2425,7.99455,35.2644,2.12927
34010.0,40.7092,-27.0531,349.725,77.8084,92.2113,8.93769,2.24226,0.807627,4.31364,0.932980,83.1161,8.09077,36.0892,2.14228
34020.0,40.7275,-27.0654,348.093,78.2390,93.0802,8.92016,2.21623,0.800782,4.31187,0.946367,83.9966,8.19524,36.9212,2.15604
34030.0,40.7459,-27.0778,346.496,78.8213,93.9477,8.90073,2.18838,0.793326,4.30935,0.960359,84.8781,8.30692,37.7550,2.17043
34040.0,40.7643,-27.0900,344.913,78.1597,94.7305,8.87797,2.15895,0.784250,4.30440,0.975776,85.6821,8.42994,38.5208,2.18497
34050.0,40.7827,-27.1025,343.383,77.5626,95.4439,8.85277,2.12861,0.774503,4.29805,0.991539,86.4206,8.55666,39.2284,2.19929
34060.0,40.8012,-27.1149,341.826,77.2620,96.1245,8.82539,2.09708,0.764378,4.29075,1.00748,87.1292,8.68722,39.9088,2.21358
34070.0,40.8196,-27.1274,340.340,77.0691,96.7443,8.79713,2.06580,0.754236,4.28285,1.02300,87.7786,8.81595,40.5350,2.22729
34080.0,40.8381,-27.1395,338.840,77.2137,97.3240,8.76773,2.03427,0.744005,4.27431,1.03831,88.3897,8.94522,41.1255,2.24063
34090.0,40.8566,-27.1519,337.377,77.6492,97.8548,8.73785,2.00316,0.733835,4.26535,1.05318,88.9528,9.07254,41.6718,2.25343
34100.0,40.8751,-27.1643,335.968,78.3544,98.3326,8.70811,1.97301,0.723888,4.25618,1.06740,89.4630,9.19583,42.1689,2.26550
34110.0,40.8937,-27.1766,334.624,78.6069,98.7584,8.67889,1.94408,0.714236,4.24696,1.08090,89.9210,9.31414,42.6177,2.27680
34120.0,40.9122,-27.1889,333.207,77.7458,99.1526,8.64900,1.91538,0.704788,4.23693,1.09392,90.3483,9.43124,43.0347,2.28751
34130.0,40.9307,-27.2014,331.699,76.2871,99.4760,8.61651,1.88757,0.696349,4.22237,1.10586,90.7061,9.54109,43.3725,2.29642
34140.0,40.9492,-27.2139,330.138,77.5099,99.7583,8.58483,1.86131,0.688687,4.20731,1.11667,91.0203,9.64397,43.6663,2.30429
34150.0,40.9677,-27.2265,328.730,77.2967,99.9752,8.55574,1.83820,0.682042,4.19255,1.12600,91.2646,9.73326,43.8945,2.31075
34160.0,40.9862,-27.2389,327.409,78.0726,100.143,8.52886,1.81764,0.676266,4.17815,1.13405,91.4565,9.81153,44.0726,2.31605
34170.0,41.0047,-27.2513,326.098,80.0234,100.234,8.50254,1.80084,0.672154,4.15993,1.14097,91.5682,9.87802,44.1707,2.31973
34180.0,41.0233,-27.2638,324.803,80.6367,100.181,8.47531,1.79122,0.671261,4.13113,1.14690,91.5366,9.92658,44.1256,2.32082
34190.0,41.0418,-27.2762,323.423,80.7206,100.137,8.45046,1.78281,0.670767,4.10441,1.15189,91.5115,9.96902,44.0855,2.32157
34200.0,41.0603,-27.2886,322.012,79.5219,100.096,8.42832,1.77583,0.670671,4.08009,1.15594,91.4892,10.0042,44.0477,2.32194
34210.0,41.0788,-27.3012,320.579,79.4396,100.062,8.40896,1.77025,0.670947,4.05836,1.15902,91.4709,10.0320,44.0138,2.32194
34220.0,41.0973,-27.3138,319.172,80.6882,100.030,8.39246,1.76611,0.671551,4.03929,1.16121,91.4533,10.0521,43.9813,2.32158
34230.0,41.1157,-27.3263,317.754,80.7186,100.008,8.37887,1.76319,0.672443,4.02330,1.16244,91.4442,10.0653,43.9571,2.32091
34240.0,41.1341,-27.3387,316.328,80.9787,99.9980,8.36816,1.76138,0.673581,4.01050,1.16276,91.4452,10.0718,43.9430,2.31998
34250.0,41.1526,-27.3512,314.901,81.4367,100.001,8.36019,1.76054,0.674922,4.00088,1.16221,91.4568,10.0720,43.9393,2.31880
34260.0,41.1710,-27.3637,313.529,81.4685,100.009,8.35464,1.76058,0.676396,3.99398,1.16101,91.4723,10.0665,43.9410,2.31743
34270.0,41.1894,-27.3761,312.245,81.7343,100.018,8.35113,1.76135,0.677932,3.98936,1.15936,91.4879,10.0563,43.9450,2.31593
34280.0,41.2078,-27.3885,310.968,81.8872,100.041,8.34980,1.76262,0.679533,3.98765,1.15707,91.5157,10.0417,43.9613,2.31432
34290.0,41.2262,-27.4009,309.615,81.7885,100.091,8.35105,1.76424,0.681215,3.98988,1.15384,91.5692,10.0227,44.0012,2.31256
34300.0,41.2445,-27.4134,308.262,81.6504,100.158,8.35434,1.76612,0.682905,3.99516,1.15000,91.6372,10.0000,44.0556,2.31072
34310.0,41.2628,-27.4259,307.002,81.5047,100.216,8.35804,1.77048,0.685162,3.99821,1.14657,91.6921,9.98219,44.1155,2.30905
34320.0,41.2811,-27.4382,305.737,81.4952,100.281,8.36253,1.77555,0.687547,4.00203,1.14289,91.7505,9.96603,44.1854,2.30739
34330.0,41.2993,-27.4508,304.374,81.3240,100.370,8.36864,1.78021,0.689805,4.00943,1.13832,91.8296,9.94809,44.2736,2.30560
34340.0,41.3175,-27.4634,302.951,81.5667,100.473,8.37595,1.78441,0.691907,4.01965,1.13305,91.9212,9.92891,44.3728,2.30371
34350.0,41.3357,-27.4757,301.639,81.3256,100.560,8.38282,1.78826,0.693782,4.02953,1.12800,91.9955,9.91043,44.4578,2.30185
34360.0,41.3539,-27.4880,300.825,81.5540,100.565,8.38586,1.79213,0.695303,4.03230,1.12518,91.9919,9.89656,44.4769,2.30040
34370.0,41.3723,-27.5004,301.151,81.0467,100.378,8.37946,1.79691,0.696364,4.01630,1.12801,91.8065,9.89346,44.3421,2.29996
34380.0,41.3906,-27.5128,301.489,80.9950,100.193,8.37352,1.80229,0.697546,4.00072,1.13064,91.6231,9.88728,44.2121,2.29955
34390.0,41.4090,-27.5254,301.494,80.6683,100.067,8.37060,1.80724,0.698813,3.99134,1.13146,91.4945,9.87759,44.1281,2.29886
34400.0,41.4274,-27.5381,301.411,80.5014,99.9582,8.36862,1.81199,0.700082,3.98395,1.13172,91.3813,9.86679,44.0565,2.29811
34410.0,41.4459,-27.5510,301.421,80.1354,99.8319,8.36591,1.81680,0.701342,3.97511,1.13243,91.2516,9.85677,43.9701,2.29746
34420.0,41.4644,-27.5637,301.474,79.9343,99.6974,8.36290,1.82163,0.702606,3.96564,1.13333,91.1137,9.84710,43.8758,2.29688
34430.0,41.4830,-27.5762,301.500,80.1169,99.5685,8.36023,1.82636,0.703868,3.95694,1.13404,90.9805,9.83708,43.7849,2.29629
34440.0,41.5016,-27.5887,301.512,80.2202,99.4494,8.35791,1.83079,0.705126,3.94904,1.13454,90.8571,9.82654,43.6999,2.29576
34450.0,41.5202,-27.6014,301.475,79.8713,99.4090,8.35719,1.83304,0.706364,3.94463,1.13418,90.8192,9.81295,43.6698,2.29573
