time,Lat,Lon,Pressure,QCLS_CO,GEOS_CO,CO_bbGlobal,CO_bbNAm,CO_bbSAm,CO_bbAfrica,CO_bbEuras,CO_nbGlobal,CO_nbAsia,CO_nbNam,CO_nbEuro
52360.0,34.7698,-118.249,812.510,92.2506,153.035,35.9919,29.9802,0.771966,2.76742,1.37949,117.590,11.6201,62.9735,2.30477
52370.0,34.7800,-118.258,804.937,94.8433,150.132,36.2049,30.2114,0.777723,2.77296,1.37787,114.528,11.6458,60.0087,2.30232
52380.0,34.7894,-118.269,797.074,88.7455,146.786,36.1613,30.1673,0.781392,2.78765,1.37102,111.252,11.6461,56.8409,2.29556
52390.0,34.7987,-118.281,790.586,85.4307,143.807,36.0216,30.0115,0.781012,2.80294,1.36252,108.430,11.6418,54.1080,2.28901
52400.0,34.8082,-118.293,785.979,83.0309,141.662,35.9364,29.9128,0.778103,2.81151,1.35695,106.376,11.6508,52.1142,2.28598
52410.0,34.8178,-118.305,778.492,82.3716,137.367,35.0558,29.0069,0.773587,2.83966,1.33339,102.976,11.5770,48.8728,2.26673
52420.0,34.8271,-118.318,767.515,82.4424,128.660,32.2091,26.1241,0.765628,2.90608,1.27047,97.1677,11.3091,43.4310,2.21035
52430.0,34.8363,-118.330,756.157,81.8439,117.364,27.8274,21.7243,0.760444,2.99131,1.18224,90.3261,10.9119,37.1316,2.12842
52440.0,34.8454,-118.342,747.765,81.1606,108.541,24.1777,18.1103,0.763659,3.05538,1.11210,85.1695,10.6049,32.4824,2.06259
52450.0,34.8548,-118.354,742.036,82.5071,102.545,21.6078,15.6119,0.769714,3.09898,1.06439,81.6939,10.4100,29.3982,2.01798
52460.0,34.8644,-118.367,735.909,82.5684,96.2324,18.8059,12.9399,0.778851,3.14538,1.01210,78.0529,10.2102,26.2081,1.96886
52470.0,34.8739,-118.380,728.580,82.3080,89.3476,15.6634,9.98718,0.790015,3.18942,0.953636,74.0776,10.0178,22.7669,1.91380
52480.0,34.8834,-118.392,719.827,83.0879,82.9519,12.7077,7.18605,0.796550,3.20473,0.902520,70.3570,9.92514,19.5722,1.86614
52490.0,34.8929,-118.405,710.130,83.8078,78.4869,10.6986,5.18164,0.792594,3.16355,0.877833,67.7026,10.0445,17.2899,1.84496
52500.0,34.9023,-118.417,700.201,87.9486,75.9887,9.72190,4.10971,0.781333,3.05935,0.885125,66.1184,10.4316,15.8850,1.85658
52510.0,34.9117,-118.430,690.273,93.3055,74.3361,9.24988,3.58177,0.769014,2.89392,0.918486,64.9641,11.1015,14.7795,1.89592
52520.0,34.9210,-118.442,681.636,90.8313,73.2554,9.03668,3.38109,0.760048,2.71744,0.961437,64.1453,11.8434,13.9449,1.94515
52530.0,34.9303,-118.454,674.762,86.0348,72.5767,8.92492,3.31502,0.755415,2.57504,0.998439,63.6130,12.4531,13.3911,1.98727
52540.0,34.9396,-118.466,668.033,84.4440,71.9724,8.80861,3.25911,0.753057,2.45018,1.03185,63.1581,12.9987,12.9087,2.02527
52550.0,34.9491,-118.478,663.004,-99999.0,71.6533,8.74392,3.23707,0.753245,2.37950,1.05204,62.9254,13.3234,12.6507,2.04842
52560.0,34.9587,-118.491,659.126,-99999.0,71.5344,8.71967,3.23878,0.754859,2.34420,1.06334,62.8441,13.5001,12.5486,2.06155
52570.0,34.9684,-118.503,656.727,-99999.0,71.5735,8.73228,3.25862,0.757044,2.33985,1.06628,62.8765,13.5402,12.5663,2.06522
52580.0,34.9782,-118.517,654.677,-99999.0,71.6794,8.75904,3.28681,0.759626,2.34536,1.06660,62.9582,13.5358,12.6367,2.06586
52590.0,34.9882,-118.530,652.605,-99999.0,71.8490,8.79887,3.32514,0.762713,2.35613,1.06574,63.0880,13.5086,12.7576,2.06511
52600.0,34.9984,-118.544,650.412,-99999.0,72.0970,8.85614,3.37768,0.766357,2.37197,1.06400,63.2767,13.4619,12.9384,2.06333
52610.0,35.0089,-118.558,648.123,-99999.0,72.7918,9.02885,3.53831,0.772997,2.39470,1.06213,63.7908,13.3802,13.4680,2.06108
52620.0,35.0198,-118.572,645.877,-99999.0,73.6732,9.25336,3.74406,0.780637,2.42361,1.05945,64.4376,13.2746,14.1304,2.05799
52630.0,35.0312,-118.586,643.744,-99999.0,74.6593,9.50931,3.97656,0.788681,2.45706,1.05606,65.1569,13.1531,14.8593,2.05421
52640.0,35.0434,-118.600,641.714,-99999.0,75.7369,9.79395,4.23452,0.797036,2.49345,1.05231,65.9391,13.0228,15.6437,2.05020
52650.0,35.0560,-118.613,639.780,-99999.0,76.8835,10.1012,4.51291,0.805586,2.53184,1.04830,66.7680,12.8867,16.4681,2.04599
52660.0,35.0688,-118.627,637.809,-99999.0,78.1051,10.4326,4.81359,0.814388,2.57228,1.04416,67.6482,12.7471,17.3360,2.04178
52670.0,35.0816,-118.641,635.668,-99999.0,79.4234,10.7953,5.14293,0.823518,2.61556,1.04004,68.5947,12.6051,18.2593,2.03779
52680.0,35.0945,-118.656,632.652,-99999.0,81.0158,11.2417,5.54797,0.833814,2.66864,1.03620,69.7318,12.4545,19.3472,2.03468
52690.0,35.1075,-118.671,629.474,-99999.0,82.7225,11.7304,5.99076,0.844051,2.72697,1.03231,70.9416,12.3003,20.4862,2.03187
52700.0,35.1207,-118.685,625.845,84.1949,84.6134,12.2852,6.49201,0.854261,2.79410,1.02858,72.2693,12.1411,21.7100,2.02981
52710.0,35.1341,-118.700,621.885,83.9469,86.6467,12.8978,7.04285,0.863886,2.86970,1.02502,73.6808,11.9783,22.9812,2.02845
52720.0,35.1475,-118.715,617.559,82.5013,88.8116,13.5689,7.64224,0.872509,2.95489,1.02168,75.1637,11.8117,24.2819,2.02789
52730.0,35.1610,-118.730,612.461,81.4043,91.1867,14.3297,8.31429,0.879803,3.05634,1.01850,76.7635,11.6327,25.6389,2.02828
52740.0,35.1744,-118.745,607.147,80.4944,93.5508,15.1128,8.99763,0.884982,3.16497,1.01552,78.3277,11.4506,26.9228,2.02910
52750.0,35.1878,-118.760,601.958,79.7866,95.4538,15.7724,9.55964,0.887035,3.25952,1.01483,79.5618,11.3156,27.8835,2.03222
52760.0,35.2010,-118.775,596.812,79.4608,96.9012,16.3047,9.99642,0.886936,3.34755,1.01350,80.4771,11.1907,28.5494,2.03426
52770.0,35.2141,-118.791,591.608,79.3118,97.9947,16.7362,10.3356,0.885649,3.43559,1.00978,81.1458,11.0477,28.9964,2.03330
52780.0,35.2274,-118.806,586.228,77.8290,98.7299,17.0603,10.5744,0.883574,3.52296,1.00356,81.5687,10.8858,29.2323,2.02929
52790.0,35.2408,-118.821,580.840,75.0973,99.0488,17.2498,10.6936,0.881057,3.60438,0.995079,81.7133,10.7138,29.2392,2.02246
52800.0,35.2542,-118.836,575.437,73.4399,98.8124,17.2593,10.6540,0.878110,3.67468,0.984072,81.4841,10.5396,28.9387,2.01241
52810.0,35.2677,-118.851,570.083,73.7973,97.9983,17.0819,10.4490,0.875144,3.72997,0.970482,80.8617,10.3720,28.3107,1.99904
52820.0,35.2811,-118.866,564.751,74.1590,96.9561,16.8187,10.1710,0.873060,3.77784,0.955381,80.0928,10.2059,27.5669,1.98400
52830.0,35.2944,-118.881,559.549,75.4088,95.7069,16.4752,9.82494,0.871842,3.81761,0.939137,79.1936,10.0471,26.7216,1.96766
52840.0,35.3077,-118.896,554.405,76.9847,94.2565,16.0553,9.41314,0.871387,3.85063,0.921670,78.1678,9.89443,25.7767,1.94991
52850.0,35.3210,-118.911,549.491,79.9182,92.6611,15.5786,8.95305,0.871514,3.87711,0.903530,77.0542,9.75230,24.7667,1.93125
52860.0,35.3344,-118.927,545.119,82.9746,91.0329,15.0830,8.47913,0.871921,3.89760,0.885795,75.9289,9.62652,23.7579,1.91278
52870.0,35.3479,-118.942,541.153,86.9676,89.3912,14.5782,7.99818,0.872458,3.91451,0.868357,74.8022,9.51122,22.7570,1.89438
52880.0,35.3614,-118.957,537.113,95.1671,87.6343,14.0347,7.48080,0.873159,3.93055,0.849818,73.6034,9.39281,21.7019,1.87452
52890.0,35.3749,-118.972,532.863,104.569,85.7490,13.4488,6.92326,0.874047,3.94625,0.829881,72.3243,9.26742,20.5880,1.85277
52900.0,35.3884,-118.988,528.504,90.6019,83.7848,12.8356,6.33979,0.875058,3.96149,0.809005,70.9994,9.13694,19.4465,1.82961
52910.0,35.4019,-119.004,524.177,85.1708,81.8212,12.2199,5.75384,0.876135,3.97592,0.787946,69.6829,9.00485,18.3252,1.80588
52920.0,35.4155,-119.019,519.978,85.7280,79.9234,11.6217,5.18464,0.877233,3.98935,0.767324,68.4184,8.87393,17.2614,1.78229
52930.0,35.4292,-119.035,515.822,79.6537,78.1006,11.0433,4.63464,0.878412,4.00167,0.747169,67.2125,8.74326,16.2615,1.75889
52940.0,35.4430,-119.050,511.749,67.3361,76.3938,10.4965,4.11564,0.879676,4.01247,0.727932,66.0923,8.61542,15.3480,1.73624
52950.0,35.4569,-119.066,507.722,63.1893,74.9201,10.0162,3.66061,0.881438,4.01900,0.711128,65.1331,8.50099,14.5869,1.71609
52960.0,35.4710,-119.081,503.620,64.2816,73.9210,9.67275,3.33777,0.885044,4.01288,0.700368,64.4880,8.42904,14.1145,1.70261
52970.0,35.4862,-119.095,499.336,65.7544,73.0688,9.36147,3.05646,0.889849,3.99535,0.692055,63.9518,8.37788,13.7573,1.69157
52980.0,35.5033,-119.104,494.956,66.1743,72.4242,9.09803,2.84077,0.896085,3.96162,0.687043,63.5674,8.35624,13.5458,1.68390
52990.0,35.5214,-119.110,490.916,63.9766,72.0281,8.90405,2.71068,0.903207,3.92021,0.685189,63.3438,8.36571,13.4106,1.68070
53000.0,35.5397,-119.116,487.156,60.9778,71.7599,8.74900,2.61723,0.910282,3.87267,0.685839,63.2078,8.39637,13.3536,1.68004
53010.0,35.5582,-119.120,483.418,65.6787,71.5872,8.62066,2.54760,0.917551,3.81876,0.688715,63.1398,8.44645,13.3627,1.68150
53020.0,35.5767,-119.125,479.619,61.7690,71.5035,8.51685,2.49813,0.925083,3.75868,0.693846,63.1355,8.51654,13.4347,1.68510
53030.0,35.5952,-119.131,475.875,61.0297,71.5083,8.44112,2.47171,0.932634,3.69411,0.700961,63.1930,8.60355,13.5673,1.69054
53040.0,35.6137,-119.135,472.184,61.0083,71.5919,8.39172,2.46684,0.940158,3.62576,0.709781,63.3051,8.70491,13.7555,1.69751
53050.0,35.6322,-119.141,468.434,62.3292,71.7498,8.36569,2.48091,0.947865,3.55257,0.720436,63.4700,8.82263,13.9990,1.70609
53060.0,35.6507,-119.147,464.583,63.1242,71.9754,8.36130,2.51350,0.955824,3.47410,0.732795,63.6835,8.95583,14.2965,1.71610
53070.0,35.6692,-119.152,460.732,63.2407,72.2458,8.37530,2.56149,0.963774,3.39322,0.746125,63.9273,9.09758,14.6288,1.72688
53080.0,35.6877,-119.158,456.903,63.7999,72.5445,8.40311,2.62119,0.971725,3.31082,0.760135,64.1890,9.24618,14.9810,1.73817
53090.0,35.7062,-119.164,453.265,63.6017,72.8380,8.43806,2.68612,0.979321,3.23123,0.773789,64.4418,9.39192,15.3227,1.74912
53100.0,35.7248,-119.169,449.646,63.6581,73.1138,8.47495,2.75268,0.986777,3.15318,0.787015,64.6786,9.53478,15.6505,1.75960
53110.0,35.7433,-119.175,445.891,63.7078,73.3659,8.50932,2.81944,0.994456,3.07410,0.800022,64.8964,9.67847,15.9639,1.76975
53120.0,35.7621,-119.180,442.542,64.1455,73.5882,8.53017,2.88555,1.00266,2.99152,0.812407,65.0897,9.82428,16.2558,1.77954
53130.0,35.7810,-119.183,439.616,64.3250,73.7465,8.53401,2.93965,1.01048,2.91418,0.822948,65.2331,9.95577,16.4942,1.78788
53140.0,35.8001,-119.186,437.035,65.1802,73.8481,8.52854,2.98119,1.01738,2.84719,0.831494,65.3312,10.0666,16.6776,1.79457
53150.0,35.8192,-119.189,434.579,65.6553,73.9122,8.51605,3.01458,1.02386,2.78600,0.838849,65.4003,10.1652,16.8277,1.80022
53160.0,35.8384,-119.193,432.159,65.8695,73.9444,8.49817,3.04101,1.02994,2.73004,0.845158,65.4448,10.2525,16.9504,1.80496
53170.0,35.8577,-119.196,429.798,65.7406,73.9508,8.47669,3.06155,1.03557,2.67966,0.850466,65.4689,10.3281,17.0493,1.80882
53180.0,35.8770,-119.200,427.430,66.0932,73.9350,8.45262,3.07701,1.04078,2.63449,0.854862,65.4751,10.3928,17.1280,1.81188
53190.0,35.8964,-119.203,425.044,66.8906,73.9010,8.42726,3.08817,1.04550,2.59473,0.858369,65.4661,10.4462,17.1888,1.81416
53200.0,35.9159,-119.207,422.823,67.3747,73.8591,8.40278,3.09652,1.04968,2.56092,0.861067,65.4491,10.4886,17.2360,1.81581
53210.0,35.9355,-119.210,420.732,68.8223,73.8128,8.37994,3.10275,1.05334,2.53257,0.863051,65.4267,10.5212,17.2728,1.81691
53220.0,35.9552,-119.214,418.550,69.3143,73.7578,8.35772,3.10677,1.05657,2.50859,0.864375,65.3964,10.5442,17.3001,1.81740
53230.0,35.9749,-119.217,416.321,70.9009,73.6986,8.33729,3.10921,1.05931,2.48935,0.865044,65.3610,10.5576,17.3195,1.81731
53240.0,35.9947,-119.220,414.106,70.9593,73.6399,8.31932,3.11076,1.06156,2.47468,0.865136,65.3243,10.5619,17.3336,1.81674
53250.0,36.0145,-119.224,411.944,70.9638,73.5684,8.29808,3.10472,1.06243,2.47038,0.863415,65.2730,10.5372,17.3307,1.81402
53260.0,36.0345,-119.228,409.787,70.8043,73.5020,8.27786,3.09776,1.06263,2.46963,0.860997,65.2234,10.5007,17.3282,1.81037
53270.0,36.0545,-119.232,407.637,70.7592,73.4475,8.26030,3.09239,1.06253,2.46954,0.858428,65.1822,10.4609,17.3329,1.80646
53280.0,36.0746,-119.235,405.596,70.4025,73.4060,8.24498,3.08825,1.06215,2.46988,0.855814,65.1509,10.4195,17.3448,1.80245
53290.0,36.0947,-119.239,403.442,70.3996,73.3704,8.23022,3.08408,1.06147,2.47076,0.852978,65.1250,10.3737,17.3613,1.79803
53300.0,36.1149,-119.242,401.354,70.5189,73.3431,8.21582,3.07969,1.06054,2.47187,0.850082,65.1066,10.3262,17.3828,1.79348
53310.0,36.1352,-119.246,399.202,70.5096,73.3192,8.20040,3.07371,1.05928,2.47358,0.847012,65.0928,10.2752,17.4061,1.78862
53320.0,36.1555,-119.250,396.925,70.7165,73.2951,8.18283,3.06487,1.05761,2.47623,0.843712,65.0817,10.2196,17.4279,1.78336
53330.0,36.1758,-119.253,394.610,70.4968,73.2704,8.16311,3.05306,1.05562,2.47972,0.840295,65.0731,10.1615,17.4467,1.77788
53340.0,36.1961,-119.257,392.271,70.9961,73.2424,8.14097,3.03787,1.05331,2.48403,0.836780,65.0649,10.1010,17.4609,1.77223
53350.0,36.2165,-119.261,389.805,74.3506,73.2066,8.11551,3.01787,1.05057,2.48980,0.833105,65.0543,10.0371,17.4651,1.76630
53360.0,36.2369,-119.265,387.118,74.3618,73.1570,8.08551,2.99117,1.04727,2.49767,0.829216,65.0373,9.96846,17.4528,1.76002
53370.0,36.2573,-119.268,384.574,74.5704,73.0828,8.04899,2.95576,1.04352,2.50744,0.825344,65.0063,9.90154,17.4166,1.75387
53380.0,36.2776,-119.272,381.755,74.1529,72.9536,7.99741,2.90054,1.03857,2.52224,0.820891,64.9400,9.82767,17.3286,1.74704
53390.0,36.2980,-119.276,379.050,73.4177,72.8189,7.94648,2.84320,1.03371,2.53762,0.816832,64.8665,9.75915,17.2260,1.74080
53400.0,36.3183,-119.279,376.404,72.4423,72.6781,7.89687,2.78408,1.02892,2.55365,0.813181,64.7848,9.69591,17.1074,1.73512
53410.0,36.3386,-119.283,373.765,71.7539,72.5302,7.84921,2.72332,1.02416,2.57041,0.809963,64.6934,9.63806,16.9709,1.73004
53420.0,36.3589,-119.286,371.267,71.8810,72.3824,7.80581,2.66426,1.01966,2.58686,0.807309,64.5966,9.58819,16.8251,1.72573
53430.0,36.3792,-119.290,368.608,72.2047,72.2179,7.76393,2.60136,1.01499,2.60480,0.805066,64.4811,9.54263,16.6499,1.72192
53440.0,36.3995,-119.294,366.115,72.8520,72.0550,7.72770,2.54178,1.01068,2.62193,0.803441,64.3601,9.50620,16.4683,1.71896
53450.0,36.4197,-119.298,363.653,-99999.0,71.8865,7.69617,2.48342,1.00652,2.63898,0.802383,64.2277,9.47752,16.2715,1.71673
53460.0,36.4399,-119.301,361.090,-99999.0,71.7036,7.66897,2.42426,1.00238,2.65668,0.801935,64.0759,9.45643,16.0479,1.71525
53470.0,36.4601,-119.305,358.486,-99999.0,71.5055,7.64646,2.36500,0.998316,2.67455,0.802113,63.9032,9.44388,15.8000,1.71456
53480.0,36.4803,-119.309,355.888,-99999.0,71.2938,7.62906,2.30679,0.994429,2.69215,0.802925,63.7108,9.44050,15.5315,1.71466
53490.0,36.5004,-119.313,353.623,-99999.0,71.0959,7.61755,2.25627,0.991144,2.70741,0.804106,63.5243,9.44492,15.2801,1.71534
53500.0,36.5206,-119.316,351.491,-99999.0,70.8937,7.61170,2.20883,0.988328,2.72638,0.805069,63.3152,9.45067,15.0174,1.71682
53510.0,36.5408,-119.320,349.666,-99999.0,70.7065,7.60775,2.16726,0.986033,2.74321,0.805986,63.1179,9.45888,14.7783,1.71837
53520.0,36.5610,-119.324,347.945,-99999.0,70.5158,7.60465,2.12712,0.983965,2.75928,0.806945,62.9156,9.46968,14.5398,1.72007
53530.0,36.5813,-119.328,346.057,-99999.0,70.2903,7.60132,2.08214,0.981784,2.77610,0.808197,62.6785,9.48540,14.2652,1.72214
53540.0,36.6016,-119.331,344.361,-99999.0,70.0732,7.59857,2.04059,0.979882,2.79164,0.809336,62.4492,9.50197,14.0056,1.72419
53550.0,36.6219,-119.335,342.686,-99999.0,69.8446,7.59556,1.99843,0.978036,2.80677,0.810523,62.2091,9.52084,13.7382,1.72635
53560.0,36.6423,-119.339,340.991,-99999.0,69.5986,7.59211,1.95461,0.976188,2.82190,0.811767,61.9523,9.54225,13.4564,1.72865
53570.0,36.6627,-119.343,339.334,-99999.0,69.3436,7.58818,1.91052,0.974382,2.83664,0.812986,61.6878,9.56520,13.1700,1.73100
53580.0,36.6831,-119.347,337.745,-99999.0,69.0853,7.58373,1.86698,0.972634,2.85082,0.814125,61.4212,9.58894,12.8851,1.73332
53590.0,36.7036,-119.350,336.323,-99999.0,68.8421,7.57918,1.82681,0.971038,2.86394,0.815047,61.1706,9.61145,12.6206,1.73545
53600.0,36.7241,-119.354,335.004,-99999.0,68.6061,7.57432,1.78851,0.969515,2.87639,0.815816,60.9282,9.63340,12.3671,1.73748
53610.0,36.7447,-119.358,333.588,-99999.0,68.3422,7.56807,1.74647,0.967838,2.88924,0.816662,60.6606,9.65825,12.0888,1.73964
53620.0,36.7653,-119.362,332.409,-99999.0,68.0594,7.55729,1.70429,0.966588,2.90136,0.816989,60.3930,9.67053,11.8239,1.74099
53630.0,36.7860,-119.366,331.367,-99999.0,67.7795,7.54445,1.66324,0.965482,2.91289,0.817084,60.1354,9.67834,11.5717,1.74203
53640.0,36.8067,-119.369,330.426,-99999.0,67.5158,7.53114,1.62448,0.964402,2.92368,0.817086,59.8946,9.68566,11.3348,1.74300
53650.0,36.8275,-119.373,329.558,-99999.0,67.2645,7.51754,1.58753,0.963339,2.93429,0.816959,59.6662,9.69240,11.1083,1.74389
53660.0,36.8484,-119.377,328.729,-99999.0,67.0166,7.50254,1.55068,0.962212,2.94430,0.816832,59.4437,9.70036,10.8858,1.74477
53670.0,36.8693,-119.381,327.845,-99999.0,66.7555,7.48541,1.51136,0.960881,2.95393,0.816859,59.2115,9.71240,10.6500,1.74581
53680.0,36.8903,-119.384,326.922,-99999.0,66.4877,7.46714,1.47071,0.959384,2.96337,0.817004,58.9743,9.72778,10.4048,1.74701
53690.0,36.9113,-119.388,325.986,-99999.0,66.2184,7.44783,1.42955,0.957754,2.97267,0.817201,58.7370,9.74596,10.1552,1.74832
53700.0,36.9324,-119.393,325.111,-99999.0,65.9632,7.42837,1.39030,0.956110,2.98162,0.817343,58.5134,9.76496,9.91637,1.74962
53710.0,36.9536,-119.397,324.281,-99999.0,65.7192,7.40875,1.35251,0.954430,2.99023,0.817470,58.3009,9.78517,9.68558,1.75094
53720.0,36.9748,-119.400,323.435,72.9112,65.4739,7.38831,1.31425,0.952605,2.99855,0.817700,58.0881,9.80842,9.45032,1.75240
53730.0,36.9961,-119.404,322.453,73.1036,65.2033,7.36532,1.27168,0.950408,3.00686,0.818224,57.8536,9.83895,9.18577,1.75423
53740.0,37.0174,-119.408,321.249,73.0195,64.9079,7.33885,1.22147,0.947316,3.01191,0.820991,57.5947,9.91543,8.85358,1.75849
53750.0,37.0387,-119.412,319.990,73.0336,64.6092,7.31072,1.16980,0.943847,3.01584,0.824536,57.3335,10.0074,8.50645,1.76357
53760.0,37.0600,-119.416,318.736,73.2585,64.3163,7.28170,1.11885,0.940183,3.01921,0.828379,57.0791,10.1052,8.16225,1.76898
53770.0,37.0814,-119.420,317.500,73.2842,64.0322,7.25201,1.06910,0.936346,3.02195,0.832496,56.8340,10.2081,7.82421,1.77467
53780.0,37.1027,-119.424,316.276,73.2599,63.7571,7.22159,1.02052,0.932350,3.02431,0.836849,56.5984,10.3165,7.49223,1.78063
53790.0,37.1240,-119.428,314.900,72.6561,63.4601,7.18772,0.968182,0.927789,3.02609,0.841842,56.3456,10.4383,7.13423,1.78730
53800.0,37.1454,-119.432,313.575,71.1603,63.1811,7.15380,0.918434,0.923130,3.02712,0.847026,56.1102,10.5639,6.79182,1.79417
53810.0,37.1667,-119.436,312.166,64.9927,62.8956,7.11751,0.867316,0.918018,3.02708,0.852749,55.8713,10.7003,6.43929,1.80163
53820.0,37.1880,-119.440,310.611,60.5336,62.5959,7.07768,0.813562,0.912315,3.02617,0.859125,55.6224,10.8514,6.06822,1.80982
53830.0,37.2093,-119.444,309.161,53.6522,62.3267,7.03896,0.764404,0.906665,3.02440,0.865519,55.4018,11.0032,5.72644,1.81802
53840.0,37.2306,-119.448,307.824,54.2196,62.0883,7.00173,0.719888,0.901122,3.02190,0.871865,55.2094,11.1542,5.41455,1.82618
53850.0,37.2519,-119.452,306.441,54.5687,61.8596,6.96383,0.676997,0.895332,3.01760,0.878495,55.0273,11.3111,5.11235,1.83464
53860.0,37.2731,-119.456,305.067,53.8558,61.6984,6.93462,0.648583,0.890460,3.00765,0.884171,54.9036,11.4463,4.90250,1.84205
53870.0,37.2944,-119.460,303.687,53.7994,61.5478,6.90547,0.621152,0.885522,2.99696,0.889921,54.7891,11.5840,4.70220,1.84955
53880.0,37.3156,-119.464,302.292,54.3344,61.4069,6.87625,0.594635,0.880499,2.98542,0.895754,54.6832,11.7248,4.51079,1.85717
53890.0,37.3368,-119.468,301.121,54.8619,61.3056,6.85140,0.574120,0.876038,2.97377,0.901035,54.6106,11.8532,4.36063,1.86419
53900.0,37.3580,-119.472,300.842,55.8732,61.3185,6.84344,0.572369,0.874036,2.96565,0.904014,54.6331,11.9268,4.33300,1.86862
53910.0,37.3793,-119.475,301.117,56.0597,61.3968,6.84594,0.581664,0.873589,2.96009,0.905582,54.7098,11.9660,4.37644,1.87142
53920.0,37.4006,-119.479,301.328,56.0240,61.4655,6.84730,0.589391,0.872973,2.95433,0.907362,54.7786,12.0094,4.40979,1.87442
53930.0,37.4219,-119.483,301.399,56.0294,61.5156,6.84605,0.593944,0.871951,2.94791,0.909574,54.8323,12.0625,4.42304,1.87789
53940.0,37.4432,-119.487,301.420,55.9355,61.5583,6.84387,0.597169,0.870774,2.94124,0.911979,54.8799,12.1195,4.42809,1.88156
53950.0,37.4645,-119.492,301.429,55.6995,61.5978,6.84156,0.599773,0.869566,2.93466,0.914481,54.9250,12.1782,4.42966,1.88532
53960.0,37.4858,-119.496,301.440,54.3130,61.6360,6.83929,0.602123,0.868350,2.92804,0.917040,54.9691,12.2374,4.42980,1.88911
53970.0,37.5071,-119.500,301.386,54.3947,61.6661,6.83861,0.602288,0.867139,2.92193,0.919880,55.0017,12.2960,4.42075,1.89301
53980.0,37.5284,-119.504,301.391,54.1477,61.7027,6.84471,0.602307,0.866574,2.91820,0.922649,55.0293,12.3389,4.41968,1.89638
53990.0,37.5497,-119.508,301.435,53.7210,61.7428,6.85153,0.603071,0.866158,2.91487,0.925324,55.0598,12.3790,4.42324,1.89959
54000.0,37.5710,-119.512,301.376,54.1120,61.7716,6.85629,0.601821,0.865432,2.91090,0.928308,55.0812,12.4263,4.41428,1.90316
54010.0,37.5922,-119.516,301.350,54.6525,61.8039,6.86157,0.601320,0.864821,2.90710,0.931203,55.1054,12.4710,4.40974,1.90659
